연도,시도,시군구,log_피해밀도_본per_ha,Y_bin,노출도_점수,기후위험도_점수,지자체대응역량_점수,인위적확산_점수,취약성지수_동일가중,취약성지수_실증가중
2023,서울특별시,노원구,0.0,0,-0.35907954142279774,0.16355993846254174,0.7253507311642879,0.7005867000333559,0.30760445705934697,0.38087916543202227
2016,서울특별시,도봉구,0.0,0,-1.0131264678239098,-0.319961850033717,0.38376925236808673,-1.2439898897968602,-0.5483272388216001,-0.7624833109068434
2017,서울특별시,도봉구,0.0,0,-1.0096408321661072,0.4949886000110473,-0.3583313312350138,-1.2088726509662437,-0.5204640535890794,-0.9278829550846778
2018,서울특별시,도봉구,0.0,0,-1.0020408894541806,-0.04399998320387573,0.6598233988354024,-1.1764780176029912,-0.3906738728564113,-0.6591425020344484
2019,서울특별시,도봉구,0.0,0,-1.0020408894541806,-0.46901021026147977,0.6638779072792429,-1.1115167227019458,-0.4796724787845908,-0.6314057085606284
2020,서울특별시,도봉구,0.0,0,-0.9827973998126863,0.3581446097228331,-0.3173820217166319,-1.0687771253334508,-0.502702984284984,-0.848374334616762
2021,서울특별시,도봉구,0.0,0,-0.9827973998126863,-0.039090583881333185,0.6619774963281565,-1.0492298644109546,-0.35228508794420443,-0.5966831574254934
2022,서울특별시,도봉구,0.0,0,-0.9827973998126863,0.5042318667295056,-0.3704459404824161,-1.025230458140139,-0.46856048292643393,-0.8418225402651103
2023,서울특별시,도봉구,0.0,0,-0.9717101741721741,0.16355993846254174,0.7253507311642879,-0.9903883584467041,-0.26829696574801215,-0.5506532618964439
2016,서울특별시,동대문구,0.0,0,-1.3181356633250878,-0.319961850033717,0.38376925236808673,0.04425193921592657,-0.3025190804436979,-0.28842756015654014
2017,서울특별시,동대문구,0.0,0,-1.3148194332001248,0.4949886000110473,0.7113485554179262,0.08027554675456383,-0.007051682754146887,-0.18605990421750931
2018,서울특별시,동대문구,0.0,0,-1.306734858482791,-0.04399998320387573,0.6598233988354024,0.11301950192286528,-0.14447298523209975,-0.18443766315626203
2019,서울특별시,동대문구,0.0,0,-1.306734858482791,-0.46901021026147977,0.6638779072792429,0.17820321304012965,-0.23341598710622452,-0.15660294585190754
2020,서울특별시,동대문구,0.0,0,-1.2815046985017473,0.3581446097228331,0.6912197662605591,0.27426688691690704,0.010531641099638,-0.09611619228300695
2021,서울특별시,동대문구,0.0,0,-1.2815046985017473,-0.039090583881333185,0.6619774963281565,0.29363079468335945,-0.09124674784289112,-0.09665618751013344
2022,서울특별시,동대문구,0.0,0,-1.2815046985017473,0.5042318667295056,0.7039822447798998,0.31753983876326025,0.06106231294272958,-0.0732283080572084
2023,서울특별시,동대문구,0.0,0,-1.2690169890021037,0.16355993846254174,0.7253507311642879,0.3538263333241772,-0.0065699965127742205,-0.04960256707903163
2016,서울특별시,동작구,0.0,0,-1.2588821504145344,-0.319961850033717,0.38376925236808673,0.3800074076906831,-0.2037668350973704,-0.12251286920752513
2017,서울특별시,동작구,0.0,0,-1.2555330102230051,0.4949886000110473,0.7113485554179262,0.4157101614985822,0.09162857667613764,-0.02027642871230459
2018,서울특별시,동작구,0.0,0,-1.2475425839746777,-0.04399998320387573,0.6598233988354024,0.4469347018112426,-0.0461961166329771,-0.019351889243883286
2019,서울특별시,동작구,0.0,0,-1.2475425839746777,-0.46901021026147977,0.6638779072792429,0.5178704862265135,-0.13370110018260023,0.011015310001004891
2020,서울특별시,동작구,0.0,0,-1.2512223225321744,0.3581446097228331,0.6912197662605591,0.48119861842688366,0.0698351679695254,0.004235736341732049
2021,서울특별시,동작구,0.0,0,-1.2512223225321744,-0.039090583881333185,0.6619774963281565,0.4999335266339058,-0.0321004708628613,0.003418809660096306
2022,서울특별시,동작구,0.0,0,-1.2512223225321744,0.5042318667295056,0.7039822447798998,0.5235325799860715,0.12013109224082563,0.026710208599117935
2023,서울특별시,동작구,0.0,0,-1.2388765914138682,0.16355993846254174,0.7253507311642879,0.559971946459161,0.05250150616803062,0.050359907588005404
2016,서울특별시,마포구,0.0,0,-1.3507851283131282,-0.319961850033717,0.38376925236808673,-0.006268356517432794,-0.32331152062404783,-0.32063846851101474
2017,서울특별시,마포구,0.0,0,-1.3474870320677166,0.4949886000110473,-0.46331501198862135,0.029821805603620022,-0.3214979096104177,-0.5119129386908302
2018,서울특별시,마포구,0.0,0,-1.339350580305605,-0.04399998320387573,-0.49256150762814777,0.0628472187004423,-0.45326621310929655,-0.5045812755435446
2019,서울특별시,마포구,0.0,0,-1.339350580305605,-0.46901021026147977,0.6638779072792429,0.1269786195108079,-0.25437606594425843,-0.1891136353244187
2020,서울특별시,마포구,0.0,0,-1.3220465619033261,0.3581446097228331,0.6912197662605591,0.17447210767778254,-0.024552519560537833,-0.15243094412681135
2021,서울특별시,마포구,0.0,0,-1.3220465619033261,-0.039090583881333185,0.6619774963281565,0.19416416016271842,-0.1262488723234461,-0.15282646613004328
2022,서울특별시,마포구,0.0,0,-1.3220465619033261,0.5042318667295056,0.7039822447798998,0.21823492426063845,0.026100618466679423,-0.12932738573724178
2023,서울특별시,마포구,0.0,0,-1.3093687725979257,0.16355993846254174,0.7253507311642879,0.2544505716692613,-0.04150188282545869,-0.10567480366996707
2016,서울특별시,서대문구,0.0,0,-0.8120478918395004,-0.319961850033717,0.38376925236808673,1.0548712362721395,0.07665768669175216,0.31103412188058177
2017,서울특별시,서대문구,0.0,0,-0.8084505748822168,0.4949886000110473,-0.10286041476902005,1.0898930765416224,0.16839267172535818,0.20949430278016962
2018,서울특별시,서대문구,0.0,0,-0.8011701278279987,-0.04399998320387573,-0.14457125280854538,1.1179595364112545,0.03205454314270867,0.2112652412876712
2019,서울특별시,서대문구,0.0,0,-0.8011701278279987,-0.46901021026147977,0.06381433297288883,1.2008248960874952,-0.0013852772572736094,0.2979674784562877
2020,서울특별시,서대문구,0.0,0,-0.7683931115345629,0.3581446097228331,0.6912197662605591,1.2581619119587288,0.38478329410188955,0.4937239548161769
2021,서울특별시,서대문구,0.0,0,-0.7683931115345629,-0.039090583881333185,0.6619774963281565,1.2745125389566627,0.2822515849672308,0.49185729375350307
2022,서울특별시,서대문구,0.0,0,-0.7683931115345629,0.5042318667295056,0.7039822447798998,1.2969365436843112,0.4341893859147884,0.514631350637466
2023,서울특별시,서대문구,0.0,0,-0.758311116587709,0.16355993846254174,0.7253507311642879,1.3339472762903943,0.36613670733237874,0.5378414664963955
2016,서울특별시,서초구,0.0,0,-1.2049052123294675,-0.319961850033717,0.38376925236808673,0.4323253130452841,-0.1771931242374534,-0.08299904200961639
2017,서울특별시,서초구,0.0,0,-1.2015260927402933,0.4949886000110473,0.7113485554179262,0.46702927523726445,0.11796008448148615,0.018806810608071794
2018,서울특별시,서초구,0.0,0,-1.1936214309611546,-0.04399998320387573,0.6598233988354024,0.4952741973298185,-0.020630954499952364,0.018393320241607974
2019,서울특별시,서초구,0.0,0,-1.1936214309611546,-0.46901021026147977,0.6638779072792429,0.5768042201935121,-0.10548737843746983,0.05342487547681973
2020,서울특별시,서초구,0.0,0,-1.1908264510445838,0.3581446097228331,0.6912197662605591,0.5826237849581175,0.11029042747423148,0.06732992071104357
2021,서울특별시,서초구,0.0,0,-1.1908264510445838,-0.039090583881333185,0.6619774963281565,0.5993560507590096,0.00785412804031227,0.06563128486749073
2022,서울특별시,서초구,0.0,0,-1.1908264510445838,0.5042318667295056,0.7039822447798998,0.6219681390687326,0.15983894988338854,0.08848814985389558
2023,서울특별시,서초구,0.0,0,-1.178763884895958,0.16355993846254174,0.7253507311642879,0.6582859216337951,0.09210817659116666,0.1119978657899604
2016,서울특별시,성동구,0.0,0,-1.367404759200589,-0.319961850033717,0.38376925236808673,-0.44937137609496197,-0.43824218324029535,-0.5207988471072915
2017,서울특별시,성동구,0.0,0,-1.3641158936848325,0.4949886000110473,0.7113485554179262,-0.4128754877049979,-0.14266355649021423,-0.4182316133874925
2018,서울특별시,성동구,0.0,0,-1.355953034833476,-0.04399998320387573,0.6598233988354024,-0.3778960727265557,-0.27950642298212625,-0.4156012590832844
2019,서울특별시,성동구,0.0,0,-1.355953034833476,-0.46901021026147977,0.6638779072792429,-0.3211747688353796,-0.37056502666277313,-0.39149231027373277
2020,서울특별시,성동구,0.0,0,-1.3410772777880036,0.3581446097228331,0.6912197662605591,-0.33323524129287385,-0.15623703577437129,-0.3817709847452362
2021,서울특별시,성동구,0.0,0,-1.3410772777880036,-0.039090583881333185,0.6619774963281565,-0.31205901546709475,-0.2575623452020687,-0.38151306546085284
2022,서울특별시,성동구,0.0,0,-1.3410772777880036,0.5042318667295056,0.7039822447798998,-0.28725680415730415,-0.10502999260897558,-0.35769194868941934
2023,서울특별시,성동구,0.0,0,-1.3283102633095285,0.16355993846254174,0.7253507311642879,-0.25142308019453397,-0.1727056684693082,-0.33418027586920945
2016,서울특별시,성북구,0.0,0,-0.7640742424780409,-0.319961850033717,0.38376925236808673,0.7836676444941111,0.020850201087609932,0.20627734316059176
2017,서울특별시,성북구,0.0,0,-0.7604502804170942,0.4949886000110473,0.7113485554179262,0.81819243542345,0.3160198276088323,0.30807906426009446
2018,서울특별시,성북구,0.0,0,-0.7532460591496382,-0.04399998320387573,0.6598233988354024,0.8453000543868422,0.17696935271718267,0.30695099901745915
2019,서울특별시,성북구,0.0,0,-0.7532460591496382,-0.46901021026147977,0.6638779072792429,0.9312487517933026,0.0932175974153569,0.34392797686829213
2020,서울특별시,성북구,0.0,0,-0.7330970971594314,0.3581446097228331,0.6912197662605591,0.9772544168232803,0.32338042391181027,0.3808242081644617
2021,서울특별시,성북구,0.0,0,-0.7330970971594314,-0.039090583881333185,0.6619774963281565,0.993088810218085,0.22071965637636923,0.378730263440873
2022,서울특별시,성북구,0.0,0,-0.7330970971594314,0.5042318667295056,0.7039822447798998,1.015258398821086,0.37259385329276495,0.40139230780210367
2023,서울특별시,성북구,0.0,0,-0.7231805869484409,0.16355993846254174,0.7253507311642879,1.051902704410826,0.3044081967723037,0.42439057171791017
2016,서울특별시,송파구,0.0,0,-1.2973979870149421,-0.319961850033717,0.38376925236808673,0.13028455289875024,-0.2758265079454556,-0.24421832310564684
2017,서울특별시,송파구,0.0,0,-1.2940702389516447,0.4949886000110473,-0.4785694301682426,0.16708763252828024,-0.27764085914514,-0.43898346659625015
2018,서울특별시,송파구,0.0,0,-1.28601861452501,-0.04399998320387573,-0.8125332060243518,0.2019332964841169,-0.4851546268172801,-0.5070556149859743
2019,서울특별시,송파구,0.0,0,-1.28601861452501,-0.46901021026147977,0.6638779072792429,0.2597833259857219,-0.20784189788038127,-0.1143605676737609
2020,서울특별시,송파구,0.0,0,-1.3128214672370986,0.3581446097228331,0.6912197662605591,-0.005744811343784517,-0.0673004756493727,-0.2289590590818541
2021,서울특별시,송파구,0.0,0,-1.3128214672370986,-0.039090583881333185,0.6619774963281565,0.01597757846611131,-0.168489244081041,-0.22846067860118785
2022,서울특별시,송파구,0.0,0,-1.3128214672370986,0.5042318667295056,0.7039822447798998,0.04104895653184121,-0.015889599798962997,-0.20452105500393822
2023,서울특별시,송파구,0.0,0,-1.300186929624026,0.16355993846254174,0.7253507311642879,0.07730341470730395,-0.08349321132247312,-0.1808645907605207
2016,서울특별시,양천구,0.0,0,-1.3228751017910936,-0.319961850033717,0.38376925236808673,0.07488986528255903,-0.2960444585435412,-0.27638550743948664
2017,서울특별시,양천구,0.0,0,-1.319561504003485,0.4949886000110473,0.7113485554179262,0.11084027950867295,-0.0005960172664596294,-0.1740508802093576
2018,서울특별시,양천구,0.0,0,-1.3114693987473929,-0.04399998320387573,-0.3239690560801128,0.14331863318219643,-0.3840299512122962,-0.4184913908699748
2019,서울특별시,양천구,0.0,0,-1.3114693987473929,-0.46901021026147977,0.6638779072792429,0.20947609608352394,-0.22678140141152645,-0.14427984332359184
2020,서울특별시,양천구,0.0,0,-1.3033958270346486,0.3581446097228331,0.6912197662605591,0.18390147605676177,-0.017532493748623645,-0.142585202390148
2021,서울특별시,양천구,0.0,0,-1.3033958270346486,-0.039090583881333185,0.6619774963281565,0.2034485547583229,-0.11926508995737559,-0.143044552420115
2022,서울특별시,양천구,0.0,0,-1.3033958270346486,0.5042318667295056,0.7039822447798998,0.2274478712249416,0.03306653892492459,-0.11957692848250633
2023,서울특별시,양천구,0.0,0,-1.2908054813680852,0.16355993846254174,0.7253507311642879,0.26365699464104264,-0.03455945427505322,-0.0959539161255669
2016,서울특별시,용산구,0.0,0,-0.9185694043843525,-0.319961850033717,0.38376925236808673,0.9136039932131985,0.014710497790803911,0.21631595507655016
2017,서울특별시,용산구,0.0,0,-0.9150312506715144,0.4949886000110473,0.7113485554179262,0.9485181356403303,0.30995601009944734,0.3182628989821282
2018,서울특별시,용산구,0.0,0,-0.9075815505750761,-0.04399998320387573,0.6598233988354024,0.9765222763774521,0.17119103535847568,0.31760449499022836
2019,서울특별시,용산구,0.0,0,-0.9075815505750761,-0.46901021026147977,0.6638779072792429,1.059448148513632,0.08668357373907976,0.35325060482012927
2020,서울특별시,용산구,0.0,0,-0.8857122502246306,0.3581446097228331,0.6912197662605591,1.1086801175861252,0.31808306083622173,0.39209252596196686
2021,서울특별시,용산구,0.0,0,-0.8857122502246306,-0.039090583881333185,0.6619774963281565,1.1250423928154512,0.21555426375941097,0.3902309932998036
2022,서울특별시,용산구,0.0,0,-0.8857122502246306,0.5042318667295056,0.7039822447798998,1.1474721381571777,0.3674934998604881,0.4130075776205233
2023,서울특별시,용산구,0.0,0,-0.8750802065818668,0.16355993846254174,0.7253507311642879,1.1843210926511265,0.29953788892402233,0.43631440205234
2016,서울특별시,은평구,0.0,0,-0.5533693403648997,-0.319961850033717,0.38376925236808673,0.5043520899798929,0.003697537987340724,0.14763248388717698
2017,서울특별시,은평구,0.0,0,-0.5496283504348237,0.4949886000110473,0.7113485554179262,0.5383187218239545,0.2987568817045261,0.24922419239225158
2018,서울특별시,은평구,0.0,0,-0.5427589201860201,-0.04399998320387573,0.6598233988354024,0.564305138148881,0.15934240839859687,0.24750027714539716
2019,서울특별시,은평구,0.0,0,-0.5427589201860201,-0.46901021026147977,0.6638779072792429,0.6539020583429065,0.07650270879366239,0.2860834685901622
2020,서울특별시,은평구,0.0,0,-0.5108082027993035,0.3581446097228331,0.6912197662605591,0.7043591673849261,0.3107288351422537,0.3285427380008926
2021,서울특별시,은평구,0.0,0,-0.5108082027993035,-0.039090583881333185,0.6619774963281565,0.7195309304169824,0.20790241001612556,0.32615705509178883
2022,서울특별시,은평구,0.0,0,-0.5108082027993035,0.5042318667295056,0.7039822447798998,0.7413739539766724,0.35969496567169357,0.3486753217172801
2023,서울특별시,은평구,0.0,0,-0.501933890117405,0.16355993846254174,0.7253507311642879,0.777643597016767,0.29115509413154794,0.3711904390670227
2016,서울특별시,종로구,0.0,0,-0.34787782056436506,-0.319961850033717,0.38376925236808673,1.0623450670892716,0.19456866221481905,0.45604017742002856
2017,서울특별시,종로구,0.0,0,-0.3440226983362492,0.4949886000110473,0.7113485554179262,1.0967109001569817,0.48975633931242646,0.5578424890763276
2018,서울특별시,종로구,0.0,0,-0.33747977551346436,-0.04399998320387573,0.6598233988354024,1.1228677429092226,0.35030284575682125,0.5560939221477199
2019,서울특별시,종로구,0.0,0,-0.33747977551346436,-0.46901021026147977,0.6638779072792429,1.2124933980661696,0.2674703298926171,0.594689764817685
2020,서울특별시,종로구,0.0,0,-0.34583311168587527,0.3581446097228331,0.6912197662605591,1.245310390235895,0.487210413633353,0.6170773587024609
