연도,시도,시군구,log_피해밀도_본per_ha,Y_bin,노출도_점수,기후위험도_점수,지자체대응역량_점수,인위적확산_점수,구조적취약성지수,위험지수,연속발생연수_L1,집단발생여부_L1,log_인접시군_피해밀도_본per_ha_L1,key,구조적취약성지수_gm,연속발생연수_L1_gm,집단발생여부_L1_gm,log_인접시군_피해밀도_본per_ha_L1_gm,Model2_예측확률,_decile
2020,강원특별자치도,고성군,0.0,0,-0.557556422795553,0.1990600326022201,0.6912197662605586,0.13299575412172,0.1164297825472364,-0.0751668786905376,0.0,0.0,0.0,강원특별자치도고성군,0.05096813266812887,0.0,0.0,0.0,0.060719278464965325,2
2021,강원특별자치도,고성군,0.0,0,-0.557556422795553,-0.4300150628676205,0.661977496328156,0.1469162471740266,-0.0446694355402477,-0.2802184128297156,0.0,0.0,0.0,강원특별자치도고성군,0.05096813266812887,0.0,0.0,0.0,0.07734981172577043,4
2022,강원특별자치도,고성군,0.0,0,-0.557556422795553,-0.0051974855538495,0.7039822447798993,0.1681478350186964,0.0773440428622983,-0.131535357776902,0.0,0.0,0.0,강원특별자치도고성군,0.05096813266812887,0.0,0.0,0.0,0.06441735052026096,3
2023,강원특별자치도,고성군,0.0,0,-0.557556422795553,-0.2891342349026611,0.7311373456691725,0.1904224309456831,0.0187172797291604,-0.2187560755841769,0.0,0.0,0.0,강원특별자치도고성군,0.05096813266812887,0.0,0.0,0.0,0.07035889078097758,3
2017,강원특별자치도,동해시,0.0,0,1.3439542868926868,-0.2823678784274288,0.711348555417926,0.5998392810473276,0.5931935612326279,0.5538085631708619,1.0,0.0,0.0002999550089979,강원특별자치도동해시,0.3559786114734031,0.2857142857142857,0.0,0.00011427428752343214,0.07976475931656285,4
2018,강원특별자치도,동해시,0.0,0,1.3478166558736846,-0.5098068814242872,0.6598233988354029,0.2918427887346307,0.4474189905048578,0.3766175210613427,0.0,0.0,9.999500033330834e-05,강원특별자치도동해시,0.3559786114734031,0.2857142857142857,0.0,0.00011427428752343214,0.09784910425419055,4
2019,강원특별자치도,동해시,0.0,0,1.3478166558736846,-0.2433108551734614,0.6638779072792427,0.1872321671092512,0.4889039687721792,0.430579322603158,0.0,0.0,9.999500033330834e-05,강원특별자치도동해시,0.3559786114734031,0.2857142857142857,0.0,0.00011427428752343214,0.09209716450238584,4
2020,강원특별자치도,동해시,0.0,0,1.121073045554748,-1.117375926966444,0.6912197662605586,0.0434962438338184,0.1846032821706702,0.0157311208073741,0.0,0.0,0.0001999800026662,강원특별자치도동해시,0.3559786114734031,0.2857142857142857,0.0,0.00011427428752343214,0.14215406069196815,5
2021,강원특별자치도,동해시,0.0,0,1.121073045554748,-0.5129163242956538,0.661977496328156,0.0604358213168162,0.3326425097260166,0.2228641808586368,0.0,0.0,9.999500033330834e-05,강원특별자치도동해시,0.3559786114734031,0.2857142857142857,0.0,0.00011427428752343214,0.11545852374420107,5
2022,강원특별자치도,동해시,0.0016985566355814,1,1.121073045554748,-0.4146333451376682,0.7039822447798993,0.0831524928567815,0.3733936095134401,0.2631973977579537,0.0,0.0,0.0,강원특별자치도동해시,0.3559786114734031,0.2857142857142857,0.0,0.00011427428752343214,0.10893281327844466,4
2023,강원특별자치도,동해시,0.0007996801705643,1,1.121073045554748,-0.7103739561366259,-0.2296902772255737,0.1057686213835724,0.0716943583940301,0.1721559036005648,1.0,0.0,0.0,강원특별자치도동해시,0.3559786114734031,0.2857142857142857,0.0,0.00011427428752343214,0.16750495635928953,5
2017,강원특별자치도,삼척시,0.0,0,2.2604806558958863,-1.1483490081522854,0.711348555417926,0.5977223039432937,0.6053006267762051,0.5699513172289649,1.0,0.0,0.0003999200213269,강원특별자치도삼척시,0.6154326742186939,0.2857142857142857,0.0,0.00017140286342671903,0.12658613036812064,5
2018,강원특별자치도,삼척시,0.0,0,2.262887555814788,-0.8576025090221293,0.6598233988354029,0.6216961189912049,0.6717011411548166,0.6756603885946212,0.0,0.0,9.999500033330834e-05,강원특별자치도삼척시,0.6154326742186939,0.2857142857142857,0.0,0.00017140286342671903,0.11411044852516067,4
2019,강원특별자치도,삼척시,0.0,0,2.262887555814788,-0.9477092929297748,0.6638779072792427,0.5176069087482086,0.6241657697281161,0.6109283905444073,0.0,0.0,9.999500033330834e-05,강원특별자치도삼척시,0.6154326742186939,0.2857142857142857,0.0,0.00017140286342671903,0.12209650528272893,5
2020,강원특별자치도,삼척시,0.0,0,2.2113019106287095,-1.0961054547402918,0.6912197662605586,0.5511119645530307,0.5893820466755018,0.5554361401471495,0.0,0.0,9.999500033330834e-05,강원특별자치도삼척시,0.6154326742186939,0.2857142857142857,0.0,0.00017140286342671903,0.12824121826481735,5
2021,강원특별자치도,삼척시,0.0,0,2.2113019106287095,-1.064634421970654,0.661977496328156,0.5666971413646948,0.5938355315877266,0.5711215433409168,0.0,0.0,9.999500033330834e-05,강원특별자치도삼척시,0.6154326742186939,0.2857142857142857,0.0,0.00017140286342671903,0.12744001077908682,5
2022,강원특별자치도,삼척시,0.0,0,2.2113019106287095,-0.9599620715414257,0.7039822447798993,0.5887475849802445,0.6360174172118569,0.613362474689176,1.0,0.0,0.0,강원특별자치도삼척시,0.6154326742186939,0.2857142857142857,0.0,0.00017140286342671903,0.12130216398967632,5
2023,강원특별자치도,삼척시,0.0,0,2.2113019106287095,-1.203145008237484,0.7311373456691725,0.611210497526139,0.5876261863966343,0.5397891333057881,0.0,0.0,0.0003999200213269,강원특별자치도삼척시,0.6154326742186939,0.2857142857142857,0.0,0.00017140286342671903,0.12848326570672297,5
2017,강원특별자치도,속초시,0.0,0,0.4828047669376144,0.1017559334141928,0.711348555417926,-0.1475713224308809,0.2870844833347131,0.1456631259736421,0.0,0.0,0.0,강원특별자치도속초시,0.262265840757281,0.0,0.0,0.0,0.0704725880062208,3
2018,강원특별자치도,속초시,0.0,0,0.4880346650225446,0.240363735889947,0.6598233988354029,-0.121738807976336,0.3166207479428897,0.2022198643120519,0.0,0.0,0.0,강원특별자치도속초시,0.262265840757281,0.0,0.0,0.0,0.0674138762401458,3
2019,강원특별자치도,속초시,0.0,0,0.4880346650225446,0.0587138491843101,0.6638779072792427,-0.233273350445418,0.2443382677601699,0.1044917212538122,0.0,0.0,0.0,강원특별자치도속초시,0.262265840757281,0.0,0.0,0.0,0.07512678781613794,3
2020,강원특별자치도,속초시,0.0,0,0.5694144955199854,0.1990600326022201,0.6912197662605586,-0.1769592996987936,0.3206837486709926,0.197171742807804,0.0,0.0,0.0,강원특별자치도속초시,0.262265840757281,0.0,0.0,0.0,0.06700288246440776,3
2021,강원특별자치도,속초시,0.0,0,0.5694144955199854,-0.4300150628676205,0.661977496328156,-0.1601294496181535,0.1603118698405918,-0.0069100056552629,0.0,0.0,0.0,강원특별자치도속초시,0.262265840757281,0.0,0.0,0.0,0.08510691281503067,4
2022,강원특별자치도,속초시,0.0,0,0.5694144955199854,-0.0051974855538495,0.7039822447798993,-0.1374667528443498,0.2826831254754213,0.1422500857072619,0.0,0.0,0.0,강원특별자치도속초시,0.262265840757281,0.0,0.0,0.0,0.0709392211952518,3
2023,강원특별자치도,속초시,0.0,0,0.5694144955199854,-0.2891342349026611,0.7311373456691725,-0.1148630371817425,0.2241386422761885,0.0551390744785272,0.0,0.0,0.0,강원특별자치도속초시,0.262265840757281,0.0,0.0,0.0,0.0774230369392807,4
2017,강원특별자치도,양구군,0.0,0,0.019746821957062,-0.1075909288287461,0.711348555417926,0.3814441098746076,0.2512371396052124,0.0978666676676411,0.0,0.0,0.0373921192170626,강원특별자치도양구군,0.03589850809957747,0.0,0.0,0.014290628169518215,0.04405421698327602,1
2018,강원특별자치도,양구군,0.0,0,0.0257120687844511,-1.0285072298792195,-0.2448803137229977,0.2124973458208919,-0.2587945322492186,-0.2634326050912922,0.0,0.0,0.00329456694943,강원특별자치도양구군,0.03589850809957747,0.0,0.0,0.014290628169518215,0.10172789094126415,4
2019,강원특별자치도,양구군,0.0,0,0.0257120687844511,-0.8864741706909118,0.6638779072792427,0.1617250358284177,-0.0087897896997,-0.2330123553593476,0.0,0.0,0.0014988761237358,강원특별자치도양구군,0.03589850809957747,0.0,0.0,0.014290628169518215,0.07059694579726317,3
2020,강원특별자치도,양구군,0.0,0,0.047246694338129,-0.555241004017446,0.6912197662605586,0.0042423822475805,0.0468669597072055,-0.1679173091439121,0.0,0.0,0.0031948908965191,강원특별자치도양구군,0.03589850809957747,0.0,0.0,0.014290628169518215,0.06469746487994109,3
2021,강원특별자치도,양구군,0.0,0,0.047246694338129,-0.7358042974743192,0.661977496328156,0.021852898515129,-0.0011818020732262,-0.2222349015403537,0.0,0.0,0.0258626595257273,강원특별자치도양구군,0.03589850809957747,0.0,0.0,0.014290628169518215,0.06634478296741941,3
2022,강원특별자치도,양구군,0.0,0,0.047246694338129,-0.0437589669483646,0.7039822447798993,0.0448996039684717,0.1880923940345339,0.0161291104527454,0.0,0.0,0.0137056470561119,강원특별자치도양구군,0.03589850809957747,0.0,0.0,0.014290628169518215,0.05105268695409557,1
2023,강원특별자치도,양구군,0.0,0,0.047246694338129,-0.7105389226688518,0.7311373456691725,0.0675916321504918,0.0338591873722353,-0.1985668653934103,0.0,0.0,0.0150856374180408,강원특별자치도양구군,0.03589850809957747,0.0,0.0,0.014290628169518215,0.06436144371103461,3
2017,강원특별자치도,양양군,0.0,0,1.112088100478616,0.1017559334141928,0.711348555417926,0.9845385137123078,0.7274327757557607,0.7327941825350389,1.0,0.0,0.0021975835434872,강원특별자치도양양군,0.5888315363002182,0.42857142857142855,0.0,0.0008708128781057428,0.1218009868554155,5
2018,강원특별자치도,양양군,0.0,0,1.1163186793358215,0.240363735889947,0.6598233988354029,1.0063166623549735,0.7557056191040363,0.7876663591935807,2.0,0.0,0.0001999800026662,강원특별자치도양양군,0.5888315363002182,0.42857142857142855,0.0,0.0008708128781057428,0.11866067061122018,5
2019,강원특별자치도,양양군,0.0,0,1.1163186793358215,0.0587138491843101,0.6638779072792427,0.9104481540171028,0.6873396474541194,0.6951602275124116,0.0,0.0,0.0002999550089979,강원특별자치도양양군,0.5888315363002182,0.42857142857142855,0.0,0.0008708128781057428,0.1280821777442219,5
2020,강원특별자치도,양양군,0.0,0,1.126266119440084,0.1990600326022201,-0.011071339607259,0.9514971290938018,0.5664379853822117,0.7589410937120352,0.0,0.0,0.000499875041651,강원특별자치도양양군,0.5888315363002182,0.42857142857142855,0.0,0.0008708128781057428,0.15143514120560725,5
2021,강원특별자치도,양양군,0.0,0,1.126266119440084,-0.4300150628676205,-0.0783867707992117,0.9656083811238312,0.3958681667242708,0.553953145898765,0.0,0.0,0.001598721363697,강원특별자치도양양군,0.5888315363002182,0.42857142857142855,0.0,0.0008708128781057428,0.18990605296716595,5
2022,강원특별자치도,양양군,0.0,0,1.126266119440084,-0.0051974855538495,-0.0110556416323979,0.9869338030609388,0.524236698828694,0.7026674789823911,0.0,0.0,0.0005998200719676,강원특별자치도양양군,0.5888315363002182,0.42857142857142855,0.0,0.0008708128781057428,0.16036449543722853,5
2023,강원특별자치도,양양군,0.0,0,1.126266119440084,-0.2891342349026611,0.0128375803588451,1.0092299785134715,0.4647998608524348,0.6154539543502981,0.0,0.0,0.0006997551142733,강원특별자치도양양군,0.5888315363002182,0.42857142857142855,0.0,0.0008708128781057428,0.17366994889923376,5
2017,강원특별자치도,영월군,0.0,0,1.0310724552869883,0.109507373252842,0.711348555417926,0.1773563794241658,0.5073211908454806,0.4393120693213321,0.0,0.0,0.0025966258472659,강원특별자치도영월군,0.3089443524102032,0.0,0.0,0.000999058591260387,0.05493949619639334,1
2018,강원특별자치도,영월군,0.0,0,1.0354316892152429,-0.0178681260002783,0.6598233988354029,0.2081069891468466,0.4713734877993034,0.4085568507872703,0.0,0.0,0.0002999550089979,강원특별자치도영월군,0.3089443524102032,0.0,0.0,0.000999058591260387,0.05831101293159714,2
2019,강원특별자치도,영월군,0.0,0,1.0354316892152429,-0.2366655863613126,-0.1873650919886015,0.1901255873828449,0.2003816495620434,0.3296305634122584,0.0,0.0,9.999500033330834e-05,강원특별자치도영월군,0.3089443524102032,0.0,0.0,0.000999058591260387,0.08752952822073554,4
2020,강원특별자치도,영월군,0.0,0,1.0700500391284964,-0.2165799326649652,-0.2100217814616966,0.2371826394830157,0.2201577411212125,0.3635509153155156,0.0,0.0,0.0003999200213269,강원특별자치도영월군,0.3089443524102032,0.0,0.0,0.000999058591260387,0.0849621955441735,4
2021,강원특별자치도,영월군,0.0,0,1.0700500391284964,-0.1370629529377829,-0.2464495554842272,0.1806143592178654,0.2167879724810879,0.3712004818028596,0.0,0.0,0.000499875041651,강원특별자치도영월군,0.3089443524102032,0.0,0.0,0.000999058591260387,0.08536843315285916,4
2022,강원특별자치도,영월군,0.0,0,1.0700500391284964,0.1748843442602375,-0.1966190818271715,0.1709649649602484,0.3048200666304527,0.4719664494496607,0.0,0.0,0.0007996801705643,강원특별자치도영월군,0.3089443524102032,0.0,0.0,0.000999058591260387,0.07486464075708435,3
2023,강원특별자치도,영월군,0.0,0,1.0700500391284964,-0.1391262446200303,-0.1262946741537533,0.1624443133726555,0.241768358431842,0.3644560359603739,0.0,0.0,0.0022973590486834,강원특별자치도영월군,0.3089443524102032,0.0,0.0,0.000999058591260387,0.08197079378572819,4
2017,강원특별자치도,원주시,0.000499875041651,1,-0.1082996276687789,0.3797102556649759,-0.1538082679769525,-0.898128368533646,-0.1951315021286003,-0.208905913512483,1.0,0.0,0.0450689633675781,강원특별자치도원주시,-0.1801355978834233,4.0,0.42857142857142855,0.0171204002634712,0.989810277715729,8
2018,강원특별자치도,원주시,0.0002999550089979,1,-0.1021310395603916,0.0627680128955157,0.6598233988354029,-0.9640516719447464,-0.0858978249435548,-0.3344715662032074,2.0,0.0,0.0029955089797984,강원특별자치도원주시,-0.1801355978834233,4.0,0.42857142857142855,0.0171204002634712,0.9890706001260428,8
2019,강원특별자치도,원주시,0.001598721363697,1,-0.1021310395603916,-0.0477523496368171,0.0240547948622843,-0.9892698542883198,-0.278774612155811,-0.3797177478285096,3.0,0.0,0.0025966258472659,강원특별자치도원주시,-0.1801355978834233,4.0,0.42857142857142855,0.0171204002634712,0.9920679823626044,8
2020,강원특별자치도,원주시,0.0023971245997214,1,-0.0752127430961639,-0.0076600021018995,0.0928034143192757,-0.9480929438540484,-0.234540568683209,-0.3436552296840372,4.0,1.0,0.0072734839664983,강원특별자치도원주시,-0.1801355978834233,4.0,0.42857142857142855,0.0171204002634712,0.9984439394343694,8
2021,강원특별자치도,원주시,0.0025966258472659,1,-0.0752127430961639,0.1173385827118348,0.661977496328156,-0.929317973484051,-0.056303659385056,-0.29573071128946,5.0,1.0,0.011533235813673,강원특별자치도원주시,-0.1801355978834233,4.0,0.42857142857142855,0.0171204002634712,0.997930553089249,8
2022,강원특별자치도,원주시,0.004987541511039,1,-0.0752127430961639,0.4162629963387108,0.0403410627197175,-0.9172415820489954,-0.1339625665216827,-0.1920637762688162,6.0,1.0,0.0160701801774944,강원특별자치도원주시,-0.1801355978834233,4.0,0.42857142857142855,0.0171204002634712,0.998176267719187,8
2023,강원특별자치도,원주시,0.0055843782939006,1,-0.0752127430961639,-0.0013903723162784,-0.1276964542171526,-0.9010542358346014,-0.2763384513660491,-0.3258857837490146,7.0,0.0,0.0343048036919903,강원특별자치도원주시,-0.1801355978834233,4.0,0.42857142857142855,0.0171204002634712,0.9918375440232586,8
2017,강원특별자치도,인제군,0.0,0,0.40162051478409,-0.1075909288287461,-0.2116561359001872,0.5882539737039063,0.1676568559397657,0.2940945198864167,1.0,0.0,0.0264471700148482,강원특별자치도인제군,0.16507973705202608,1.0,0.0,0.010138321712350072,0.23976900303616036,5
2018,강원특별자치도,인제군,0.0,0,0.4069793356925582,-1.0285072298792195,-0.2435815704400331,0.6130596677314859,-0.0630124492238021,-0.0028227421517252,0.0,0.0,0.0022973590486834,강원특별자치도인제군,0.16507973705202608,1.0,0.0,0.010138321712350072,0.3231602429331973,6
2019,강원특별자치도,인제군,0.0,0,0.4069793356925582,-0.8864741706909118,-0.1378356716083951,0.4296249340048619,-0.0469263931504717,-0.0166233003311639,1.0,0.0,0.001199280575482,강원특별자치도인제군,0.16507973705202608,1.0,0.0,0.010138321712350072,0.32053348858904157,6
2020,강원특별자치도,인제군,0.0,0,0.5115201657210631,-0.555241004017446,0.6912197662605586,0.3701251921882121,0.2544060300380969,0.1088014512972764,2.0,0.0,0.0024968801985871,강원특별자치도인제군,0.16507973705202608,1.0,0.0,0.010138321712350072,0.22636268769322188,5
2021,강원특별자치도,인제군,0.0,0,0.5115201657210631,-0.7358042974743192,0.661977496328156,0.3877817190314227,0.2063687709015806,0.0544991957593888,3.0,0.0,0.0184291354683671,강원특별자치도인제군,0.16507973705202608,1.0,0.0,0.010138321712350072,0.23585023843281766,5
2022,강원특별자치도,인제군,0.0,0,0.5115201657210631,-0.0437589669483646,0.7039822447798993,0.4108510570269469,0.3956486251448862,0.2928707519332151,0.0,0.0,0.0095542128048116,강원특별자치도인제군,0.16507973705202608,1.0,0.0,0.010138321712350072,0.1830881070153844,5
2023,강원특별자치도,인제군,0.0,0,0.5115201657210631,-0.7105389226688518,0.7311373456691725,0.4335482901351242,0.241416719714127,0.0781765110624451,0.0,0.0,0.0105442138756711,강원특별자치도인제군,0.16507973705202608,1.0,0.0,0.010138321712350072,0.22288813662483276,5
2017,강원특별자치도,정선군,0.0003999200213269,1,0.8375222009640674,-0.3652518491328164,-0.1072009672111516,0.1017381778488262,0.1167018906172314,0.1913361765600257,1.0,0.0,0.0001999800026662,강원특별자치도정선군,0.029548784186263527,4.0,0.0,7.14192873805857e-05,0.959582725964542,7
2018,강원특별자치도,정선군,0.0002999550089979,1,0.8421887980153645,-0.451016873537144,-0.1480248496859482,0.0462935540707262,0.0723601572157496,0.1458218261829822,2.0,0.0,0.0,강원특별자치도정선군,0.029548784186263527,4.0,0.0,7.14192873805857e-05,0.9626983904997922,7
2019,강원특별자치도,정선군,0.0005998200719676,1,0.8421887980153645,-0.8326547157820373,-0.2570546322644506,-0.113266611118278,-0.0901967902873503,-0.0345775096283169,3.0,0.0,0.0,강원특별자치도정선군,0.029548784186263527,4.0,0.0,7.14192873805857e-05,0.9713759217724374,7
2020,강원특별자치도,정선군,0.0002999550089979,1,0.8430536021812542,-0.8508244081283318,-0.0753895674195935,-0.0977686556721957,-0.0452322572597167,-0.0351798205397577,4.0,0.0,0.0,강원특별자치도정선군,0.029548784186263527,4.0,0.0,7.14192873805857e-05,0.9696277027959794,7
2021,강원특별자치도,정선군,9.999500033330834e-05,1,0.8430536021812542,-0.5652694086808915,-0.0272066488344956,-0.1006160903347362,0.0374903635827827,0.0590560343885421,5.0,0.0,0.0,강원특별자치도정선군,0.029548784186263527,4.0,0.0,7.14192873805857e-05,0.9658211888396492,7
2022,강원특별자치도,정선군,9.999500033330834e-05,1,0.8430536021812542,-0.107960560167845,-0.1158397332716997,-0.0757747501424167,0.1358696396498231,0.2197727639569975,6.0,0.0,0.0,강원특별자치도정선군,0.029548784186263527,4.0,0.0,7.14192873805857e-05,0.9606117063741959,7
2023,강원특별자치도,정선군,0.0005998200719676,1,0.8430536021812542,-0.714279644027692,-0.1567100147523623,-0.0526700002599005,-0.0201515142146751,0.0253679859645539,7.0,0.0,0.0002999550089979,강원특별자치도정선군,0.029548784186263527,4.0,0.0,7.14192873805857e-05,0.9694287669537047,7
2017,강원특별자치도,철원군,0.0,0,-1.2798545644766834,0.1149026697634641,0.711348555417926,-0.6631185675761027,-0.279180476717849,-0.6093568207631074,0.0,0.0,0.0539198419894304,강원특별자치도철원군,-0.396434527138923,0.0,0.0,0.023566771339770632,0.04101078921923168,1
2018,강원특별자치도,철원군,0.0,0,-1.271825514931792,-0.3010961116522894,0.6598233988354029,-0.6358196532038871,-0.3872294702381414,-0.7362470932626562,0.0,0.0,0.0194103935198233,강원특별자치도철원군,-0.396434527138923,0.0,0.0,0.023566771339770632,0.052122230396191,1
2019,강원특별자치도,철원군,0.0,0,-1.271825514931792,-0.4134257234408778,0.6638779072792427,-0.7531438016638952,-0.4436292831893306,-0.812798346678855,0.0,0.0,0.0167587838149547,강원특별자치도철원군,-0.396434527138923,0.0,0.0,0.023566771339770632,0.057124101551261956,2
2020,강원특별자치도,철원군,0.0,0,-1.254462716196399,-0.0411580580282044,0.6912197662605586,-0.9641330640352396,-0.3921335179998211,-0.7532512794199476,0.0,0.0,0.0157749191153622,강원특별자치도철원군,-0.396434527138923,0.0,0.0,0.023566771339770632,0.0529200039415232,1
2021,강원특별자치도,철원군,0.0,0,-1.254462716196399,-0.340630521348622,0.661977496328156,-0.9441749780617732,-0.4693226798196596,-0.8464227385355981,0.0,0.0,0.0257652078860264,강원특별자치도철원군,-0.396434527138923,0.0,0.0,0.023566771339770632,0.05828462578828954,2
2022,강원특별자치도,철원군,0.0,0,-1.254462716196399,0.1730268284736057,0.7039822447798993,-0.9199735061307572,-0.3243567872684127,-0.6671364646178501,0.0,0.0,0.0076705063042197,강원특별자치도철원군,-0.396434527138923,0.0,0.0,0.023566771339770632,0.0485282533547326,1
2023,강원특별자치도,철원군,0.0,0,-1.254462716196399,-0.4964166182726138,0.7311373456691725,-0.8970159101571468,-0.4791894747392468,-0.8826317482087198,0.0,0.0,0.0256677467485777,강원특별자치도철원군,-0.396434527138923,0.0,0.0,0.023566771339770632,0.059176751325102785,2
2017,강원특별자치도,춘천시,0.0129162252665463,1,0.2366596784378706,0.5328844803037756,-0.2077230130558786,-0.7476927744976125,-0.0464679072029612,0.0072837947480112,1.0,0.0,0.004489905272852,강원특별자치도춘천시,-0.13893949945265008,4.0,0.2857142857142857,0.001825989005208543,0.982652731890115,8
2018,강원특별자치도,춘천시,0.0058826631581554,1,0.2422804616879356,0.0291802823707566,0.6598233988354029,-0.7423488296990673,0.0472338282987569,-0.1569626952134583,2.0,1.0,0.0013990209137073,강원특별자치도춘천시,-0.13893949945265008,4.0,0.2857142857142857,0.001825989005208543,0.9963504898843265,8
2019,강원특별자치도,춘천시,0.0127187724077746,1,0.2422804616879356,-0.03271320769376,-0.3441077091132704,-0.7296670490342901,-0.2160518760383462,-0.1733665983467048,3.0,0.0,0.0003999200213269,강원특별자치도춘천시,-0.13893949945265008,4.0,0.2857142857142857,0.001825989005208543,0.987163248110382,8
2020,강원특별자치도,춘천시,0.0996643231129453,1,0.2667279511911443,0.0831966362325779,-0.2779579026125551,-0.7319401884527881,-0.1649933759104052,-0.1273385336763552,4.0,0.0,0.0006997551142733,강원특별자치도춘천시,-0.13893949945265008,4.0,0.2857142857142857,0.001825989005208543,0.9862237424157243,8
2021,강원특별자치도,춘천시,0.0535407669280298,1,0.2667279511911443,-0.1018212777506092,-0.3255788805032903,-0.7289382408834196,-0.2224026119865437,-0.1880105224809615,5.0,1.0,0.0030952049073024,강원특별자치도춘천시,-0.13893949945265008,4.0,0.2857142857142857,0.001825989005208543,0.9977060745898139,8
2022,강원특별자치도,춘천시,0.0591176044830888,1,0.2667279511911443,0.5224955983170306,-0.2908779186154596,-0.7446846529246989,-0.0615847555079958,0.0148462988611586,6.0,0.0,0.0010993954433009,강원특별자치도춘천시,-0.13893949945265008,4.0,0.2857142857142857,0.001825989005208543,0.9841112272800596,8
2023,강원특별자치도,춘천시,0.1089440869891791,1,0.2667279511911443,-0.449440255691677,-0.3160179454832533,-0.734508941300435,-0.3083097978210553,-0.3057404152669892,7.0,0.0,0.001598721363697,강원특별자치도춘천시,-0.13893949945265008,4.0,0.2857142857142857,0.001825989005208543,0.9893825460230709,8
2017,강원특별자치도,태백시,0.0,0,0.1718513774586161,-1.1483490081522854,0.711348555417926,-0.7408638942806384,-0.2515032423890954,-0.5724538416581025,0.0,0.0,0.0001999800026662,강원특별자치도태백시,-0.20490608770620825,0.0,0.0,9.99921437617607e-05,0.06463706014444127,3
2018,강원특별자치도,태백시,0.0,0,0.1775750780717079,-0.8576025090221293,0.6598233988354029,-0.703641354813919,-0.1809613467322343,-0.4612229285881135,0.0,0.0,9.999500033330834e-05,강원특별자치도태백시,-0.20490608770620825,0.0,0.0,9.99921437617607e-05,0.05809931063326059,2
2019,강원특별자치도,태백시,0.0,0,0.1775750780717079,-0.9477092929297748,0.6638779072792427,-0.6552450117019136,-0.1903753298201844,-0.4751264088533268,0.0,0.0,9.999500033330834e-05,강원특별자치도태백시,-0.20490608770620825,0.0,0.0,9.99921437617607e-05,0.05893616068601103,2
2020,강원특별자치도,태백시,0.0,0,0.2232940100566748,-1.0961054547402918,0.6912197662605586,-0.6613806250560655,-0.2107430758697809,-0.5113973565798942,0.0,0.0,0.0001999800026662,강원특별자치도태백시,-0.20490608770620825,0.0,0.0,9.99921437617607e-05,0.06077279790481607,2
2021,강원특별자치도,태백시,0.0,0,0.2232940100566748,-1.064634421970654,0.661977496328156,-0.6384491350182462,-0.2044530126510173,-0.4932631823107418,0.0,0.0,9.999500033330834e-05,강원특별자치도태백시,-0.20490608770620825,0.0,0.0,9.99921437617607e-05,0.06020869009126947,2
2022,강원특별자치도,태백시,0.0,0,0.2232940100566748,-0.9599620715414257,0.7039822447798993,-0.6391726984223016,-0.1679646287817882,-0.4586135866356841,0.0,0.0,0.0,강원특별자치도태백시,-0.20490608770620825,0.0,0.0,9.99921437617607e-05,0.05697428412599677,2
2023,강원특별자치도,태백시,0.0,0,0.2232940100566748,-1.203145008237484,0.7311373456691725,-0.6646542582857925,-0.2283419776993572,-0.5481684188222006,0.0,0.0,0.0,강원특별자치도태백시,-0.20490608770620825,0.0,0.0,9.99921437617607e-05,0.062440163450664055,2
2017,강원특별자치도,평창군,0.0,0,0.2905190648289226,-2.4303477438538743,0.711348555417926,-0.3790926690788416,-0.4518931981714668,-0.839640449367931,0.0,0.0,0.0023971245997214,강원특별자치도평창군,-0.40843619948024656,0.0,0.0,0.0009421594446184144,0.05880798886150304,2
2018,강원특별자치도,평창군,0.0,0,0.2960543178932268,-2.071236334838423,0.6598233988354029,-0.3590719703481581,-0.3686076471144879,-0.7114179957644514,0.0,0.0,0.0001999800026662,강원특별자치도평창군,-0.40843619948024656,0.0,0.0,0.0009421594446184144,0.05203762516170653,1
2019,강원특별자치도,평창군,0.0,0,0.2960543178932268,-2.1939162544992494,0.6638779072792427,-0.361484909858886,-0.3988672347964165,-0.7531156154883029,0.0,0.0,0.0002999550089979,강원특별자치도평창군,-0.40843619948024656,0.0,0.0,0.0009421594446184144,0.0544880144168235,1
2020,강원특별자치도,평창군,0.0,0,0.3125051085909485,-2.093461202576128,0.6912197662605586,-0.3475480150790968,-0.3593210857009294,-0.7095013696880921,0.0,0.0,0.0005998200719676,강원특별자치도평창군,-0.40843619948024656,0.0,0.0,0.0009421594446184144,0.051259952615135405,1
2021,강원특별자치도,평창군,0.0,0,0.3125051085909485,-2.459411048391932,0.661977496328156,-0.3669773412421711,-0.4629764461787496,-0.8379610936810516,0.0,0.0,0.0013990209137073,강원특별자치도평창군,-0.40843619948024656,0.0,0.0,0.0009421594446184144,0.05993112848275914,2
2022,강원특별자치도,평창군,0.0,0,0.3125051085909485,-1.9338849785771772,0.7039822447798993,-0.367391045658321,-0.3211971677161626,-0.6629236385481833,0.0,0.0,0.0005998200719676,강원특별자치도평창군,-0.40843619948024656,0.0,0.0,0.0009421594446184144,0.04834960121476901,1
2023,강원특별자치도,평창군,0.0,0,0.3125051085909485,-2.6593934373467176,0.7311373456691725,-0.3690114836474559,-0.4961906166835131,-0.9052999374677416,0.0,0.0,0.0010993954433009,강원특별자치도평창군,-0.40843619948024656,0.0,0.0,0.0009421594446184144,0.06306220110498899,2
