연도,시도,시군구,피해본수_당해연도,전년도_피해본수,행정구역면적_ha,피해밀도_본per ha,최근3년_피해증가율(%),연속발생연수,인접시군_피해밀도_본per ha,인접시군_산정방식,소나무류_면적_ha,산림면적_ha,소나무류_면적비율(%),소나무류_결측,최근감염목과의_거리_km,집단발생여부,데이터유형
2024,서울특별시,마포구,0,0,2384.5,0.0,,0,0.0,SGIS실제인접,0.0,0.0,0.0,True,302.48,0,추정(시군구 평균비중 x 국가총량)
2025,서울특별시,마포구,0,0,2384.5,0.0,,0,0.0,SGIS실제인접,0.0,0.0,0.0,True,302.48,0,추정(시군구 평균비중 x 국가총량)
2016,서울특별시,서대문구,0,0,1767.5,0.0,,0,0.0,SGIS실제인접,0.0,0.0,0.0,True,302.14,0,추정(시군구 평균비중 x 국가총량)
2017,서울특별시,서대문구,0,0,1767.5,0.0,,0,0.0,SGIS실제인접,0.0,0.0,0.0,True,460.09,0,실측(원자료 기반)
2018,서울특별시,서대문구,0,0,1767.5,0.0,,0,0.0,SGIS실제인접,0.0,0.0,0.0,True,460.09,0,실측(원자료 기반)
2019,서울특별시,서대문구,0,0,1767.5,0.0,,0,0.0,SGIS실제인접,0.0,0.0,0.0,True,302.14,0,실측(원자료 기반)
2020,서울특별시,서대문구,0,0,1767.5,0.0,,0,0.0,SGIS실제인접,0.0,0.0,0.0,True,302.14,0,실측(원자료 기반)
2021,서울특별시,서대문구,0,0,1767.5,0.0,,0,0.0,SGIS실제인접,0.0,0.0,0.0,True,197.54,0,실측(원자료 기반)
2022,서울특별시,서대문구,0,0,1767.5,0.0,,0,0.0,centroid근접(대체),0.0,0.0,0.0,True,283.96,0,실측(원자료 기반)
2023,서울특별시,서대문구,0,0,1767.5,0.0,,0,0.0,SGIS실제인접,0.0,0.0,0.0,True,302.14,0,추정(시군구 평균비중 x 국가총량)
2024,서울특별시,서대문구,0,0,1767.5,0.0,,0,0.0,SGIS실제인접,0.0,0.0,0.0,True,302.14,0,추정(시군구 평균비중 x 국가총량)
2025,서울특별시,서대문구,0,0,1767.5,0.0,,0,0.0,SGIS실제인접,0.0,0.0,0.0,True,302.14,0,추정(시군구 평균비중 x 국가총량)
2016,서울특별시,서초구,0,0,4688.5,0.0,,0,0.0245,SGIS실제인접,0.0,0.0,0.0,True,288.09,0,추정(시군구 평균비중 x 국가총량)
2017,서울특별시,서초구,0,0,4688.5,0.0,,0,0.0182,SGIS실제인접,0.0,0.0,0.0,True,449.3,0,실측(원자료 기반)
2018,서울특별시,서초구,0,0,4688.5,0.0,,0,0.0161,SGIS실제인접,0.0,0.0,0.0,True,449.3,0,실측(원자료 기반)
2019,서울특별시,서초구,0,0,4688.5,0.0,,0,0.0107,SGIS실제인접,0.0,0.0,0.0,True,288.09,0,실측(원자료 기반)
2020,서울특별시,서초구,0,0,4688.5,0.0,,0,0.0108,SGIS실제인접,0.0,0.0,0.0,True,288.09,0,실측(원자료 기반)
2021,서울특별시,서초구,0,0,4688.5,0.0,,0,0.0002,SGIS실제인접,0.0,0.0,0.0,True,184.42,0,실측(원자료 기반)
2022,서울특별시,서초구,0,0,4688.5,0.0,,0,0.0,centroid근접(대체),0.0,0.0,0.0,True,269.79,0,실측(원자료 기반)
2023,서울특별시,서초구,0,0,4688.5,0.0,,0,0.0185,SGIS실제인접,0.0,0.0,0.0,True,288.09,0,추정(시군구 평균비중 x 국가총량)
2024,서울특별시,서초구,0,0,4688.5,0.0,,0,0.0156,SGIS실제인접,0.0,0.0,0.0,True,288.09,0,추정(시군구 평균비중 x 국가총량)
2025,서울특별시,서초구,0,0,4688.5,0.0,,0,0.0259,SGIS실제인접,0.0,0.0,0.0,True,288.09,0,추정(시군구 평균비중 x 국가총량)
2016,서울특별시,성동구,0,0,1680.4,0.0,,0,0.0,SGIS실제인접,0.0,0.0,0.0,False,293.91,0,추정(시군구 평균비중 x 국가총량)
2017,서울특별시,성동구,0,0,1680.4,0.0,,0,0.0,SGIS실제인접,0.0,0.0,0.0,False,457.97,0,실측(원자료 기반)
2018,서울특별시,성동구,0,0,1680.4,0.0,,0,0.0,SGIS실제인접,0.0,0.0,0.0,False,457.97,0,실측(원자료 기반)
2019,서울특별시,성동구,0,0,1680.4,0.0,,0,0.0,SGIS실제인접,0.0,0.0,0.0,False,293.91,0,실측(원자료 기반)
2020,서울특별시,성동구,0,0,1680.4,0.0,,0,0.0,SGIS실제인접,0.0,0.0,0.0,False,293.91,0,실측(원자료 기반)
2021,서울특별시,성동구,0,0,1680.4,0.0,,0,0.0,SGIS실제인접,0.0,0.0,0.0,False,188.41,0,실측(원자료 기반)
2022,서울특별시,성동구,0,0,1680.4,0.0,,0,0.0,centroid근접(대체),0.0,0.0,0.0,False,276.3,0,실측(원자료 기반)
2023,서울특별시,성동구,0,0,1680.4,0.0,,0,0.0,SGIS실제인접,0.0,0.0,0.0,False,293.91,0,추정(시군구 평균비중 x 국가총량)
2024,서울특별시,성동구,0,0,1680.4,0.0,,0,0.0,SGIS실제인접,0.0,0.0,0.0,False,293.91,0,추정(시군구 평균비중 x 국가총량)
2025,서울특별시,성동구,0,0,1680.4,0.0,,0,0.0,SGIS실제인접,0.0,0.0,0.0,False,293.91,0,추정(시군구 평균비중 x 국가총량)
2016,서울특별시,성북구,0,0,2456.0,0.0,,0,0.0,SGIS실제인접,579.6,3547.5,16.34,False,299.84,0,추정(시군구 평균비중 x 국가총량)
2017,서울특별시,성북구,0,0,2456.0,0.0,,0,0.0,SGIS실제인접,579.6,3547.5,16.34,False,463.8,0,실측(원자료 기반)
2018,서울특별시,성북구,0,0,2456.0,0.0,,0,0.0,SGIS실제인접,579.6,3547.5,16.34,False,463.8,0,실측(원자료 기반)
2019,서울특별시,성북구,0,0,2456.0,0.0,,0,0.0,SGIS실제인접,579.6,3547.5,16.34,False,299.84,0,실측(원자료 기반)
2020,서울특별시,성북구,0,0,2456.0,0.0,,0,0.0,SGIS실제인접,579.6,3547.5,16.34,False,299.84,0,실측(원자료 기반)
2021,서울특별시,성북구,0,0,2456.0,0.0,,0,0.0,SGIS실제인접,579.6,3547.5,16.34,False,193.59,0,실측(원자료 기반)
2022,서울특별시,성북구,0,0,2456.0,0.0,,0,0.0,centroid근접(대체),579.6,3547.5,16.34,False,282.46,0,실측(원자료 기반)
2023,서울특별시,성북구,0,0,2456.0,0.0,,0,0.0,SGIS실제인접,579.6,3547.5,16.34,False,299.84,0,추정(시군구 평균비중 x 국가총량)
2024,서울특별시,성북구,0,0,2456.0,0.0,,0,0.0,SGIS실제인접,579.6,3547.5,16.34,False,299.84,0,추정(시군구 평균비중 x 국가총량)
2025,서울특별시,성북구,0,0,2456.0,0.0,,0,0.0,SGIS실제인접,579.6,3547.5,16.34,False,299.84,0,추정(시군구 평균비중 x 국가총량)
2016,서울특별시,송파구,0,0,3382.7,0.0,,0,0.0368,SGIS실제인접,0.0,0.0,0.0,True,285.8,0,추정(시군구 평균비중 x 국가총량)
2017,서울특별시,송파구,0,0,3382.7,0.0,,0,0.0359,SGIS실제인접,0.0,0.0,0.0,True,453.7,0,실측(원자료 기반)
2018,서울특별시,송파구,0,0,3382.7,0.0,,0,0.02,SGIS실제인접,0.0,0.0,0.0,True,453.7,0,실측(원자료 기반)
2019,서울특별시,송파구,0,0,3382.7,0.0,,0,0.0149,SGIS실제인접,0.0,0.0,0.0,True,285.8,0,실측(원자료 기반)
2020,서울특별시,송파구,0,0,3382.7,0.0,,0,0.0139,SGIS실제인접,0.0,0.0,0.0,True,285.8,0,실측(원자료 기반)
2021,서울특별시,송파구,0,0,3382.7,0.0,,0,0.0018,SGIS실제인접,0.0,0.0,0.0,True,180.15,0,실측(원자료 기반)
2022,서울특별시,송파구,0,0,3382.7,0.0,,0,0.0,centroid근접(대체),0.0,0.0,0.0,True,268.42,0,실측(원자료 기반)
2023,서울특별시,송파구,0,0,3382.7,0.0,,0,0.0278,SGIS실제인접,0.0,0.0,0.0,True,285.8,0,추정(시군구 평균비중 x 국가총량)
2024,서울특별시,송파구,0,0,3382.7,0.0,,0,0.0234,SGIS실제인접,0.0,0.0,0.0,True,285.8,0,추정(시군구 평균비중 x 국가총량)
2025,서울특별시,송파구,0,0,3382.7,0.0,,0,0.0387,SGIS실제인접,0.0,0.0,0.0,True,285.8,0,추정(시군구 평균비중 x 국가총량)
2016,서울특별시,양천구,0,0,1745.0,0.0,,0,0.0,SGIS실제인접,0.0,0.0,0.0,True,302.94,0,추정(시군구 평균비중 x 국가총량)
2017,서울특별시,양천구,0,0,1745.0,0.0,,0,0.0,SGIS실제인접,0.0,0.0,0.0,True,453.67,0,실측(원자료 기반)
2018,서울특별시,양천구,0,0,1745.0,0.0,,0,0.0,SGIS실제인접,0.0,0.0,0.0,True,453.67,0,실측(원자료 기반)
2019,서울특별시,양천구,0,0,1745.0,0.0,,0,0.0,SGIS실제인접,0.0,0.0,0.0,True,302.94,0,실측(원자료 기반)
2020,서울특별시,양천구,0,0,1745.0,0.0,,0,0.0,SGIS실제인접,0.0,0.0,0.0,True,302.94,0,실측(원자료 기반)
2021,서울특별시,양천구,0,0,1745.0,0.0,,0,0.0,SGIS실제인접,0.0,0.0,0.0,True,200.66,0,실측(원자료 기반)
2022,서울특별시,양천구,0,0,1745.0,0.0,,0,0.0,centroid근접(대체),0.0,0.0,0.0,True,283.74,0,실측(원자료 기반)
2023,서울특별시,양천구,0,0,1745.0,0.0,,0,0.0,SGIS실제인접,0.0,0.0,0.0,True,302.94,0,추정(시군구 평균비중 x 국가총량)
2024,서울특별시,양천구,0,0,1745.0,0.0,,0,0.0,SGIS실제인접,0.0,0.0,0.0,True,302.94,0,추정(시군구 평균비중 x 국가총량)
2025,서울특별시,양천구,0,0,1745.0,0.0,,0,0.0,SGIS실제인접,0.0,0.0,0.0,True,302.94,0,추정(시군구 평균비중 x 국가총량)
2016,서울특별시,영등포구,0,0,2450.6,0.0,,0,0.0,SGIS실제인접,0.0,0.0,0.0,True,299.38,0,추정(시군구 평균비중 x 국가총량)
2017,서울특별시,영등포구,0,0,2450.6,0.0,,0,0.0,SGIS실제인접,0.0,0.0,0.0,True,453.75,0,실측(원자료 기반)
2018,서울특별시,영등포구,0,0,2450.6,0.0,,0,0.0,SGIS실제인접,0.0,0.0,0.0,True,453.75,0,실측(원자료 기반)
2019,서울특별시,영등포구,0,0,2450.6,0.0,,0,0.0,SGIS실제인접,0.0,0.0,0.0,True,299.38,0,실측(원자료 기반)
2020,서울특별시,영등포구,0,0,2450.6,0.0,,0,0.0,SGIS실제인접,0.0,0.0,0.0,True,299.38,0,실측(원자료 기반)
2021,서울특별시,영등포구,0,0,2450.6,0.0,,0,0.0,SGIS실제인접,0.0,0.0,0.0,True,196.38,0,실측(원자료 기반)
2022,서울특별시,영등포구,0,0,2450.6,0.0,,0,0.0,centroid근접(대체),0.0,0.0,0.0,True,280.56,0,실측(원자료 기반)
2023,서울특별시,영등포구,0,0,2450.6,0.0,,0,0.0,SGIS실제인접,0.0,0.0,0.0,True,299.38,0,추정(시군구 평균비중 x 국가총량)
2024,서울특별시,영등포구,0,0,2450.6,0.0,,0,0.0,SGIS실제인접,0.0,0.0,0.0,True,299.38,0,추정(시군구 평균비중 x 국가총량)
2025,서울특별시,영등포구,0,0,2450.6,0.0,,0,0.0,SGIS실제인접,0.0,0.0,0.0,True,299.38,0,추정(시군구 평균비중 x 국가총량)
2016,서울특별시,용산구,0,0,2187.6,0.0,,0,0.0,SGIS실제인접,303.1,1903.8,15.92,False,295.91,0,추정(시군구 평균비중 x 국가총량)
2017,서울특별시,용산구,0,0,2187.6,0.0,,0,0.0,SGIS실제인접,303.1,1903.8,15.92,False,455.27,0,실측(원자료 기반)
2018,서울특별시,용산구,0,0,2187.6,0.0,,0,0.0,SGIS실제인접,303.1,1903.8,15.92,False,455.27,0,실측(원자료 기반)
2019,서울특별시,용산구,0,0,2187.6,0.0,,0,0.0,SGIS실제인접,303.1,1903.8,15.92,False,295.91,0,실측(원자료 기반)
2020,서울특별시,용산구,0,0,2187.6,0.0,,0,0.0,SGIS실제인접,303.1,1903.8,15.92,False,295.91,0,실측(원자료 기반)
2021,서울특별시,용산구,0,0,2187.6,0.0,,0,0.0,SGIS실제인접,303.1,1903.8,15.92,False,191.7,0,실측(원자료 기반)
2022,서울특별시,용산구,0,0,2187.6,0.0,,0,0.0,centroid근접(대체),303.1,1903.8,15.92,False,277.67,0,실측(원자료 기반)
2023,서울특별시,용산구,0,0,2187.6,0.0,,0,0.0,SGIS실제인접,303.1,1903.8,15.92,False,295.91,0,추정(시군구 평균비중 x 국가총량)
2024,서울특별시,용산구,0,0,2187.6,0.0,,0,0.0,SGIS실제인접,303.1,1903.8,15.92,False,295.91,0,추정(시군구 평균비중 x 국가총량)
2025,서울특별시,용산구,0,0,2187.6,0.0,,0,0.0,SGIS실제인접,303.1,1903.8,15.92,False,295.91,0,추정(시군구 평균비중 x 국가총량)
2016,서울특별시,은평구,0,0,2977.4,0.0,,0,0.0,SGIS실제인접,0.0,0.0,0.0,True,306.26,0,추정(시군구 평균비중 x 국가총량)
2017,서울특별시,은평구,0,0,2977.4,0.0,,0,0.0,SGIS실제인접,0.0,0.0,0.0,True,464.58,0,실측(원자료 기반)
2018,서울특별시,은평구,0,0,2977.4,0.0,,0,0.0,SGIS실제인접,0.0,0.0,0.0,True,464.58,0,실측(원자료 기반)
2019,서울특별시,은평구,0,0,2977.4,0.0,,0,0.0,SGIS실제인접,0.0,0.0,0.0,True,306.26,0,실측(원자료 기반)
2020,서울특별시,은평구,0,0,2977.4,0.0,,0,0.0,SGIS실제인접,0.0,0.0,0.0,True,306.26,0,실측(원자료 기반)
2021,서울특별시,은평구,0,0,2977.4,0.0,,0,0.0,SGIS실제인접,0.0,0.0,0.0,True,200.99,0,실측(원자료 기반)
2022,서울특별시,은평구,0,0,2977.4,0.0,,0,0.0,centroid근접(대체),0.0,0.0,0.0,True,288.3,0,실측(원자료 기반)
2023,서울특별시,은평구,0,0,2977.4,0.0,,0,0.0,SGIS실제인접,0.0,0.0,0.0,True,306.26,0,추정(시군구 평균비중 x 국가총량)
2024,서울특별시,은평구,0,0,2977.4,0.0,,0,0.0,SGIS실제인접,0.0,0.0,0.0,True,306.26,0,추정(시군구 평균비중 x 국가총량)
2025,서울특별시,은평구,0,0,2977.4,0.0,,0,0.0,SGIS실제인접,0.0,0.0,0.0,True,306.26,0,추정(시군구 평균비중 x 국가총량)
2016,서울특별시,종로구,0,0,2397.3,0.0,,0,0.0,SGIS실제인접,0.0,0.0,0.0,False,301.29,0,추정(시군구 평균비중 x 국가총량)
2017,서울특별시,종로구,0,0,2397.3,0.0,,0,0.0,SGIS실제인접,0.0,0.0,0.0,False,462.27,0,실측(원자료 기반)
2018,서울특별시,종로구,0,0,2397.3,0.0,,0,0.0,SGIS실제인접,0.0,0.0,0.0,False,462.27,0,실측(원자료 기반)
2019,서울특별시,종로구,0,0,2397.3,0.0,,0,0.0,SGIS실제인접,0.0,0.0,0.0,False,301.29,0,실측(원자료 기반)
2020,서울특별시,종로구,0,0,2397.3,0.0,,0,0.0,SGIS실제인접,0.0,0.0,0.0,False,301.29,0,실측(원자료 기반)
2021,서울특별시,종로구,0,0,2397.3,0.0,,0,0.0,SGIS실제인접,0.0,0.0,0.0,False,195.81,0,실측(원자료 기반)
2022,서울특별시,종로구,0,0,2397.3,0.0,,0,0.0,centroid근접(대체),0.0,0.0,0.0,False,283.52,0,실측(원자료 기반)
2023,서울특별시,종로구,0,0,2397.3,0.0,,0,0.0,SGIS실제인접,0.0,0.0,0.0,False,301.29,0,추정(시군구 평균비중 x 국가총량)
2024,서울특별시,종로구,0,0,2397.3,0.0,,0,0.0,SGIS실제인접,0.0,0.0,0.0,False,301.29,0,추정(시군구 평균비중 x 국가총량)
2025,서울특별시,종로구,0,0,2397.3,0.0,,0,0.0,SGIS실제인접,0.0,0.0,0.0,False,301.29,0,추정(시군구 평균비중 x 국가총량)
2016,서울특별시,중구,0,0,998.3,0.0,,0,0.0,SGIS실제인접,38.2,598.3,6.38,False,297.32,0,추정(시군구 평균비중 x 국가총량)
2017,서울특별시,중구,0,0,998.3,0.0,,0,0.0,SGIS실제인접,38.2,598.3,6.38,False,458.58,0,실측(원자료 기반)
2018,서울특별시,중구,0,0,998.3,0.0,,0,0.0,SGIS실제인접,38.2,598.3,6.38,False,458.58,0,실측(원자료 기반)
2019,서울특별시,중구,0,0,998.3,0.0,,0,0.0,SGIS실제인접,38.2,598.3,6.38,False,297.32,0,실측(원자료 기반)
2020,서울특별시,중구,0,0,998.3,0.0,,0,0.0,SGIS실제인접,38.2,598.3,6.38,False,297.32,0,실측(원자료 기반)
2021,서울특별시,중구,0,0,998.3,0.0,,0,0.0,SGIS실제인접,38.2,598.3,6.38,False,192.28,0,실측(원자료 기반)
2022,서울특별시,중구,0,0,998.3,0.0,,0,0.0,centroid근접(대체),38.2,598.3,6.38,False,279.43,0,실측(원자료 기반)
2023,서울특별시,중구,0,0,998.3,0.0,,0,0.0,SGIS실제인접,38.2,598.3,6.38,False,297.32,0,추정(시군구 평균비중 x 국가총량)
2024,서울특별시,중구,0,0,998.3,0.0,,0,0.0,SGIS실제인접,38.2,598.3,6.38,False,297.32,0,추정(시군구 평균비중 x 국가총량)
2025,서울특별시,중구,0,0,998.3,0.0,,0,0.0,SGIS실제인접,38.2,598.3,6.38,False,297.32,0,추정(시군구 평균비중 x 국가총량)
2016,서울특별시,중랑구,0,0,1852.3,0.0,,0,0.0,SGIS실제인접,262.2,1785.0,14.69,False,294.85,0,추정(시군구 평균비중 x 국가총량)
2017,서울특별시,중랑구,0,0,1852.3,0.0,,0,0.0,SGIS실제인접,262.2,1785.0,14.69,False,463.63,0,실측(원자료 기반)
2018,서울특별시,중랑구,0,0,1852.3,0.0,,0,0.0,SGIS실제인접,262.2,1785.0,14.69,False,463.63,0,실측(원자료 기반)
2019,서울특별시,중랑구,0,0,1852.3,0.0,,0,0.0,SGIS실제인접,262.2,1785.0,14.69,False,294.85,0,실측(원자료 기반)
2020,서울특별시,중랑구,0,0,1852.3,0.0,,0,0.0,SGIS실제인접,262.2,1785.0,14.69,False,294.85,0,실측(원자료 기반)
2021,서울특별시,중랑구,0,0,1852.3,0.0,,0,0.0,SGIS실제인접,262.2,1785.0,14.69,False,187.69,0,실측(원자료 기반)
2022,서울특별시,중랑구,0,0,1852.3,0.0,,0,0.0,centroid근접(대체),262.2,1785.0,14.69,False,278.0,0,실측(원자료 기반)
2023,서울특별시,중랑구,0,0,1852.3,0.0,,0,0.0,SGIS실제인접,262.2,1785.0,14.69,False,294.85,0,추정(시군구 평균비중 x 국가총량)
2024,서울특별시,중랑구,0,0,1852.3,0.0,,0,0.0,SGIS실제인접,262.2,1785.0,14.69,False,294.85,0,추정(시군구 평균비중 x 국가총량)
2025,서울특별시,중랑구,0,0,1852.3,0.0,,0,0.0,SGIS실제인접,262.2,1785.0,14.69,False,294.85,0,추정(시군구 평균비중 x 국가총량)
2016,세종특별자치시,세종시,70,99,46484.3,0.0015,,1,0.0003,SGIS실제인접,1497.0,24750.0,6.05,False,207.02,0,추정(시군구 평균비중 x 국가총량)
2017,세종특별자치시,세종시,43,70,46484.3,0.0009,,2,0.0002,SGIS실제인접,1497.0,24750.0,6.05,False,352.09,0,실측(원자료 기반)
2018,세종특별자치시,세종시,12,43,46484.3,0.0003,,3,0.0,SGIS실제인접,1497.0,24750.0,6.05,False,352.09,0,실측(원자료 기반)
2019,세종특별자치시,세종시,22,12,46484.3,0.0005,-9.09,4,0.0001,SGIS실제인접,1497.0,24750.0,6.05,False,207.02,0,실측(원자료 기반)
2020,세종특별자치시,세종시,36,22,46484.3,0.0008,24.96,5,0.0,SGIS실제인접,1497.0,24750.0,6.05,False,207.02,0,실측(원자료 기반)
2021,세종특별자치시,세종시,16,36,46484.3,0.0003,30.47,6,0.0001,SGIS실제인접,1497.0,24750.0,6.05,False,136.14,0,실측(원자료 기반)
2022,세종특별자치시,세종시,19,16,46484.3,0.0004,8.94,7,0.0003,centroid근접(대체),1497.0,24750.0,6.05,False,181.39,0,실측(원자료 기반)
2023,세종특별자치시,세종시,53,19,46484.3,0.0011,47.09,8,0.0003,SGIS실제인접,1497.0,24750.0,6.05,False,207.02,0,추정(시군구 평균비중 x 국가총량)
2024,세종특별자치시,세종시,45,53,46484.3,0.001,60.39,9,0.0002,SGIS실제인접,1497.0,24750.0,6.05,False,207.02,0,추정(시군구 평균비중 x 국가총량)
2025,세종특별자치시,세종시,74,45,46484.3,0.0016,75.91,10,0.0004,SGIS실제인접,1497.0,24750.0,6.05,False,207.02,0,추정(시군구 평균비중 x 국가총량)
2016,울산광역시,남구,795,1130,7447.2,0.1068,,1,2.6599,SGIS실제인접,521.3,1375.3,37.9,False,13.34,1,추정(시군구 평균비중 x 국가총량)
2017,울산광역시,남구,577,795,7447.2,0.0775,,2,1.826,SGIS실제인접,521.3,1375.3,37.9,False,344.84,1,실측(원자료 기반)
2018,울산광역시,남구,614,577,7447.2,0.0824,,3,1.5217,SGIS실제인접,521.3,1375.3,37.9,False,344.84,1,실측(원자료 기반)
2019,울산광역시,남구,251,614,7447.2,0.0337,-26.71,4,1.1138,SGIS실제인접,521.3,1375.3,37.9,False,13.34,1,실측(원자료 기반)
2020,울산광역시,남구,387,251,7447.2,0.052,0.49,5,0.8306,SGIS실제인접,521.3,1375.3,37.9,False,13.34,1,실측(원자료 기반)
2021,울산광역시,남구,93,387,7447.2,0.0125,-26.97,6,0.4787,SGIS실제인접,521.3,1375.3,37.9,False,128.16,1,실측(원자료 기반)
2022,울산광역시,남구,49,93,7447.2,0.0066,-23.03,7,0.5227,centroid근접(대체),521.3,1375.3,37.9,False,49.04,1,실측(원자료 기반)
2023,울산광역시,남구,601,49,7447.2,0.0806,334.14,8,2.0094,SGIS실제인접,521.3,1375.3,37.9,False,13.34,1,추정(시군구 평균비중 x 국가총량)
2024,울산광역시,남구,507,601,7447.2,0.068,354.24,9,1.6947,SGIS실제인접,521.3,1375.3,37.9,False,13.34,1,추정(시군구 평균비중 x 국가총량)
2025,울산광역시,남구,837,507,7447.2,0.1124,391.79,10,2.8018,SGIS실제인접,521.3,1375.3,37.9,False,13.34,1,추정(시군구 평균비중 x 국가총량)
2016,울산광역시,동구,12847,18267,3666.2,3.5042,,1,3.0212,SGIS실제인접,927.9,2004.1,46.3,False,21.75,1,추정(시군구 평균비중 x 국가총량)
2017,울산광역시,동구,14310,12847,3666.2,3.9033,,2,1.2352,SGIS실제인접,927.9,2004.1,46.3,False,352.24,1,실측(원자료 기반)
2018,울산광역시,동구,9655,14310,3666.2,2.6335,,3,1.7647,SGIS실제인접,927.9,2004.1,46.3,False,352.24,1,실측(원자료 기반)
2019,울산광역시,동구,5151,9655,3666.2,1.405,-22.6,4,1.4524,SGIS실제인접,927.9,2004.1,46.3,False,21.75,1,실측(원자료 기반)
2020,울산광역시,동구,2687,5151,3666.2,0.7329,-42.34,5,1.0108,SGIS실제인접,927.9,2004.1,46.3,False,21.75,1,실측(원자료 기반)
2021,울산광역시,동구,1812,2687,3666.2,0.4942,-42.35,6,0.5463,SGIS실제인접,927.9,2004.1,46.3,False,130.72,1,실측(원자료 기반)
2022,울산광역시,동구,1129,1812,3666.2,0.308,-39.36,7,0.4222,centroid근접(대체),927.9,2004.1,46.3,False,57.82,1,실측(원자료 기반)
2023,울산광역시,동구,9705,1129,3666.2,2.6473,229.79,8,2.2823,SGIS실제인접,927.9,2004.1,46.3,False,21.75,1,추정(시군구 평균비중 x 국가총량)
2024,울산광역시,동구,8185,9705,3666.2,2.2326,235.43,9,1.9249,SGIS실제인접,927.9,2004.1,46.3,False,21.75,1,추정(시군구 평균비중 x 국가총량)
2025,울산광역시,동구,13533,8185,3666.2,3.6912,269.77,10,3.1824,SGIS실제인접,927.9,2004.1,46.3,False,21.75,1,추정(시군구 평균비중 x 국가총량)
2016,울산광역시,북구,47716,67848,15794.0,3.0212,,1,1.8636,SGIS실제인접,3362.8,10212.8,32.93,False,18.82,1,추정(시군구 평균비중 x 국가총량)
2017,울산광역시,북구,19509,47716,15794.0,1.2352,,2,1.7353,SGIS실제인접,3362.8,10212.8,32.93,False,355.23,1,실측(원자료 기반)
