"연도","시군구코드","시도","시군구","방제법인수_소나무림1만ha당_log","이동통제예산_소나무림ha당_log","예찰진단예산비중","이동통제예산비중","반출금지구역_지정여부","반출금지구역면적비율","예산자료_사용가능여부","법인자료_연도완전여부","법인자료_최신성주의플래그","반출금지구역자료_완전성플래그"
"2017","26200","부산광역시","영도구","0.0","0.0","0.669054574","0.0","","","1","1","0","0"
"2017","26230","부산광역시","부산진구","0.0","0.0","0.959743684","0.0","1.0","2.7782241123074805","1","1","0","0"
"2017","26260","부산광역시","동래구","3.639680185615748","0.0","0.906223462","0.0","","","1","1","0","0"
"2017","26290","부산광역시","남구","0.0","0.0","0.767918802","0.0","","","1","1","0","0"
"2017","26320","부산광역시","북구","0.0","0.0","0.830638201","0.0","","","1","1","0","0"
"2017","26350","부산광역시","해운대구","0.0","0.0","0.770893023","0.0","","","1","1","0","0"
"2017","26380","부산광역시","사하구","0.0","0.0","0.0","0.0","","","1","1","0","0"
"2017","26410","부산광역시","금정구","1.8590600692567483","10.118074014672645","0.0","0.1782763888022944","1.0","3.045290148307508","1","1","0","0"
"2017","26440","부산광역시","강서구","0.0","10.457490331436778","0.644814537","0.2305407076909484","","","1","1","0","0"
"2017","26470","부산광역시","연제구","0.0","0.0","0.970323741","0.0","","","1","1","0","0"
"2017","26500","부산광역시","수영구","0.0","0.0","0.0","0.0","","","1","1","0","0"
"2017","26530","부산광역시","사상구","0.0","0.0","0.926595613","0.0","","","1","1","0","0"
"2017","26710","부산광역시","기장군","2.534336654957796","9.402357887468847","0.0","0.0723612829872124","","","1","1","0","0"
"2017","27110","대구광역시","중구","","","","","","","0","1","0","0"
"2017","27140","대구광역시","동구","0.0","0.0","","","","","1","1","0","0"
"2017","27170","대구광역시","서구","0.0","0.0","0.562934442","0.0","","","1","1","0","0"
"2017","27200","대구광역시","남구","0.0","0.0","","","","","1","1","0","0"
"2017","27230","대구광역시","북구","0.0","0.0","0.402907852","0.0","","","1","1","0","0"
"2017","27260","대구광역시","수성구","0.0","0.0","0.301839511","0.0","","","1","1","0","0"
"2017","27290","대구광역시","달서구","0.0","0.0","0.427061756","0.0","","","1","1","0","0"
"2017","27710","대구광역시","달성군","1.1251549848069735","0.0","0.403786046","0.0","1.0","0.04806403770000665","1","1","0","0"
"2017","27720","대구광역시","군위군","0.4331560632308906","","","","1.0","1.2405802445368257","0","1","0","0"
"2017","28110","인천광역시","중구","0.0","9.577279103933419","0.459572048","0.2384019540595252","","","1","1","0","0"
"2017","28140","인천광역시","동구","0.0","0.0","","","","","1","1","0","0"
"2017","28177","인천광역시","미추홀구","0.0","","","","","","0","1","0","0"
"2017","28185","인천광역시","연수구","0.0","0.0","0.0","0.0","","","1","1","0","0"
"2017","28200","인천광역시","남동구","0.0","12.02508837997953","0.526516856","0.0922704250165161","","","1","1","0","0"
"2017","28237","인천광역시","부평구","0.0","0.0","0.662966092","0.0","","","1","1","0","0"
"2017","28245","인천광역시","계양구","0.0","12.063399761311487","0.377444043","0.0978991192514324","","","1","1","0","0"
"2017","28260","인천광역시","서구","4.6239142146816326","11.875985479633549","0.483730456","0.1481412175648702","","","1","1","0","0"
"2017","28710","인천광역시","강화군","","","0.19917302","0.0609962289348988","","","0","1","0","0"
"2017","28720","인천광역시","옹진군","0.0","0.0","0.247169731","0.0","","","1","1","0","0"
"2017","29110","광주광역시","동구","0.0","0.0","0.769966062","0.0","","","1","1","0","0"
"2017","29140","광주광역시","서구","5.102671896535852","11.796696300338612","0.0","0.1457176932664974","1.0","25.13208921570337","1","1","0","0"
"2017","29155","광주광역시","남구","0.0","9.394179751188279","0.0","0.0720076433478987","1.0","9.918609398165675","1","1","0","0"
"2017","29170","광주광역시","북구","0.0","0.0","0.062166227","0.0","","","1","1","0","0"
"2017","29200","광주광역시","광산구","0.0","0.0","0.633090565","0.0","1.0","3.61885518504658","1","1","0","0"
"2017","30110","대전광역시","동구","0.0","9.739440736247621","0.695921548","0.1480711780750747","","","1","1","0","0"
"2017","30140","대전광역시","중구","0.0","0.0","0.0","0.0","","","1","1","0","0"
"2017","30170","대전광역시","서구","0.0","0.0","0.647013051","0.0","","","1","1","0","0"
"2017","30200","대전광역시","유성구","0.0","0.0","0.0","0.0","","","1","1","0","0"
"2017","30230","대전광역시","대덕구","0.0","0.0","0.740542632","0.0","","","1","1","0","0"
"2017","31110","울산광역시","중구","0.0","10.486747250114153","0.230229608","0.0278085721123695","1.0","4.654959422906975","1","1","0","0"
"2017","31140","울산광역시","남구","0.0","0.0","0.679019133","0.0","1.0","16.502544563478338","1","1","0","0"
"2017","31170","울산광역시","동구","0.0","10.389967749335804","0.0","0.0181285024584793","1.0","3.878562776286484","1","1","0","0"
"2017","31200","울산광역시","북구","1.4043002114220589","9.770827304450817","0.0","0.0173702268825897","1.0","3.14519087914535","1","1","0","0"
"2017","31710","울산광역시","울주군","2.2868012587571425","8.882121669599933","0.0","0.0133041528757986","1.0","4.601726761372096","1","1","0","0"
"2017","36110","세종특별자치시","세종시","2.18588341511161","","","","1.0","10.33393154532805","0","1","0","0"
"2017","41111","경기도","수원시 장안구","0.0","","","","","","0","1","0","0"
"2017","41113","경기도","수원시 권선구","0.0","","","","","","0","1","0","0"
"2017","41115","경기도","수원시 팔달구","0.0","","","","","","0","1","0","0"
"2017","41117","경기도","수원시 영통구","0.0","","","","","","0","1","0","0"
"2017","41131","경기도","성남시 수정구","0.0","","","","1.0","175.01795668975186","0","1","0","0"
"2017","41133","경기도","성남시 중원구","5.668833403165514","","","","","","0","1","0","0"
"2017","41135","경기도","성남시 분당구","0.0","","","","","","0","1","0","0"
"2017","41150","경기도","의정부시","0.0","0.0","0.0","0.0","","","1","1","0","0"
"2017","41171","경기도","안양시 만안구","0.0","","","","","","0","1","0","0"
"2017","41173","경기도","안양시 동안구","0.0","","","","","","0","1","0","0"
"2017","41190","경기도","부천시","0.0","0.0","","","","","1","1","0","0"
"2017","41210","경기도","광명시","0.0","0.0","","","","","1","1","0","0"
"2017","41220","경기도","평택시","0.0","0.0","0.0","0.0","1.0","17.64262123504528","1","1","0","0"
"2017","41250","경기도","동두천시","0.0","0.0","0.086544082","0.0","1.0","15.385087619048202","1","1","0","0"
"2017","41271","경기도","안산시 상록구","5.005618997732435","","","","","","0","1","0","0"
"2017","41273","경기도","안산시 단원구","3.574586113436977","","","","","","0","1","0","0"
"2017","41281","경기도","고양시 덕양구","0.0","","","","","","0","1","0","0"
"2017","41285","경기도","고양시 일산동구","0.0","","","","","","0","1","0","0"
"2017","41287","경기도","고양시 일산서구","0.0","","","","","","0","1","0","0"
"2017","41290","경기도","과천시","3.8237175555317333","0.0","0.028473293","0.0","1.0","2.256612624942787","1","1","0","0"
"2017","41310","경기도","구리시","0.0","0.0","0.664335399","0.0","","","1","1","0","0"
"2017","41360","경기도","남양주시","2.2757443742447476","9.717026010776202","0.125056403","0.0406956819739547","1.0","10.218568287872989","1","1","0","0"
"2017","41370","경기도","오산시","0.0","0.0","0.0","0.0","","","1","1","0","0"
"2017","41390","경기도","시흥시","0.0","0.0","0.503853225","0.0","","","1","1","0","0"
"2017","41410","경기도","군포시","0.0","0.0","0.484144251","0.0","","","1","1","0","0"
"2017","41430","경기도","의왕시","0.0","0.0","0.51365208","0.0","1.0","15.65362748477599","1","1","0","0"
"2017","41450","경기도","하남시","0.0","0.0","0.345702501","0.0","1.0","45.968654294207305","1","1","0","0"
"2017","41461","경기도","용인시 처인구","3.0090012309611636","","","","1.0","15.980653909486088","0","1","0","0"
"2017","41463","경기도","용인시 기흥구","3.442809018477251","","","","","","0","1","0","0"
"2017","41465","경기도","용인시 수지구","0.0","","","","","","0","1","0","0"
"2017","41480","경기도","파주시","0.0","0.0","0.44625679","0.0","1.0","16.61360162362581","1","1","0","0"
"2017","41500","경기도","이천시","3.84110346687409","0.0","0.459807903","0.0","1.0","13.998076281967732","1","1","0","0"
"2017","41550","경기도","안성시","2.2673242325901652","0.0","0.269187697","0.0","1.0","7.303393676125394","1","1","0","0"
"2017","41570","경기도","김포시","0.0","0.0","0.422122008","0.0","","","1","1","0","0"
"2017","41590","경기도","화성시","2.335462113253623","0.0","0.814432255","0.0","1.0","2.5315470493290144","1","1","0","0"
"2017","41610","경기도","광주시","2.8167078386844038","9.611571457290474","0.16529361","0.0197930635896198","1.0","22.433831185799672","1","1","0","0"
"2017","41630","경기도","양주시","0.0","9.8104509788233","0.42963523","0.1279512496709781","1.0","3.6047750980536883","1","1","0","0"
"2017","41650","경기도","포천시","0.8020973174200708","0.0","0.0","0.0","1.0","8.126544288512077","1","1","0","0"
"2017","41670","경기도","여주시","1.758439110009327","0.0","","","1.0","4.5982679160558115","1","1","0","0"
"2017","41800","경기도","연천군","0.0","11.229968280478001","0.238241553","0.0764798857900372","1.0","48.05747479594534","1","1","0","0"
"2017","41820","경기도","가평군","1.1231323643669833","7.586674733807457","0.313647124","0.1020660313503873","1.0","3.564559549979538","1","1","0","0"
"2017","41830","경기도","양평군","1.085472722801166","7.935657429791089","0.29596981","0.0751065326871536","1.0","5.980167221801043","1","1","0","0"
"2017","43111","충청북도","청주시 상당구","1.8475873797243378","","","","1.0","2.461674022814428","0","1","0","0"
"2017","43112","충청북도","청주시 서원구","5.101273570961163","","","","","","0","1","0","0"
"2017","43113","충청북도","청주시 흥덕구","5.568352028466287","","","","","","0","1","0","0"
"2017","43114","충청북도","청주시 청원구","3.669652639598743","","","","","","0","1","0","0"
"2017","43130","충청북도","충주시","2.57672339293489","0.0","0.192537027","0.0","","","1","1","0","0"
"2017","43150","충청북도","제천시","2.2991674262882356","0.0","0.042978031","0.0","1.0","1.2132700042397448","1","1","0","0"
"2017","43720","충청북도","보은군","2.1461533573803075","0.0","0.757683646","0.0","","","1","1","0","0"
"2017","43730","충청북도","옥천군","0.0","0.0","0.125529101","0.0","","","1","1","0","0"
"2017","43740","충청북도","영동군","2.0906703197366467","7.968243265855634","0.378047396","0.0718581317763163","1.0","1.0882471236889222","1","1","0","0"
"2017","43745","충청북도","증평군","0.0","0.0","0.840129774","0.0","","","1","1","0","0"
"2017","43750","충청북도","진천군","2.7870126005516918","0.0","0.101775986","0.0","","","1","1","0","0"
"2017","43760","충청북도","괴산군","1.483223893840756","0.0","0.095305042","0.0","","","1","1","0","0"
"2017","43770","충청북도","음성군","2.9282949162595266","0.0","0.426772766","0.0","","","1","1","0","0"
"2017","43800","충청북도","단양군","0.8208431204074615","7.503395084343155","0.561232257","0.0693774911083616","1.0","0.5342984890304828","1","1","0","0"
"2017","44131","충청남도","천안시 동남구","2.61139734356423","","","","1.0","4.047160767405161","0","1","0","0"
"2017","44133","충청남도","천안시 서북구","0.0","","","","","","0","1","0","0"
"2017","44150","충청남도","공주시","2.546203388933251","0.0","0.205773704","0.0","","","1","1","0","0"
"2017","44180","충청남도","보령시","1.5195504097465728","8.247120288480783","0.205236637","0.0720125597181207","1.0","1.1451320368927904","1","1","0","0"
"2017","44200","충청남도","아산시","2.855384856138697","0.0","0.111430698","0.0","","","1","1","0","0"
"2017","44210","충청남도","서산시","0.6274922460749682","0.0","0.0","0.0","","","1","1","0","0"
"2017","44230","충청남도","논산시","3.028203052823415","0.0","0.496377629","0.0","1.0","0.9108053619372088","1","1","0","0"
"2017","44250","충청남도","계룡시","0.0","0.0","0.57294591","0.0","","","1","1","0","0"
"2017","44270","충청남도","당진시","2.404554933837705","0.0","0.361663205","0.0","","","1","1","0","0"
"2017","44710","충청남도","금산군","2.154316496001003","7.907039088361171","0.331332126","0.0420401106908739","1.0","1.311914928277448","1","1","0","0"
"2017","44760","충청남도","부여군","2.0998741030756527","0.0","0.0","0.0","1.0","0.2835604899645688","1","1","0","0"
"2017","44770","충청남도","서천군","1.040484536129546","0.0","0.276182349","0.0","1.0","0.7060139363132584","1","1","0","0"
"2017","44790","충청남도","청양군","1.5571192779403842","0.0","0.0","0.0","1.0","0.3319435445029159","1","1","0","0"
"2017","44800","충청남도","홍성군","2.0166566713287986","0.0","0.0","0.0","","","1","1","0","0"
"2017","44810","충청남도","예산군","1.840370301417983","0.0","0.250939425","0.0","","","1","1","0","0"
"2017","44825","충청남도","태안군","0.5504352063403257","0.0","0.0","0.0","","","1","1","0","0"
"2017","45111","전라북도","전주시 완산구","0.0","","","","","","0","1","0","0"
"2017","45113","전라북도","전주시 덕진구","0.0","","","","","","0","1","0","0"
"2017","45130","전라북도","군산시","1.6928165301878575","0.0","0.0","0.0","1.0","15.908393858892182","1","1","0","0"
"2017","45140","전라북도","익산시","0.0","9.158517804113782","0.331986147","0.0454729496848747","1.0","3.930133580988212","1","1","0","0"
"2017","45180","전라북도","정읍시","2.1992462441979583","0.0","0.230700632","0.0","1.0","0.7816755794439623","1","1","0","0"
"2017","45190","전라북도","남원시","1.699371888662432","0.0","0.695721279","0.0","","","1","1","0","0"
"2017","45210","전라북도","김제시","0.0","9.107232887222821","0.531781415","0.0898123831333907","1.0","2.105656764689842","1","1","0","0"
"2017","45710","전라북도","완주군","1.10901252496341","0.0","0.0","0.0","","","1","1","0","0"
"2017","45720","전라북도","진안군","1.5192934275195018","0.0","0.414939593","0.0","","","1","1","0","0"
"2017","45730","전라북도","무주군","2.467591638486618","0.0","0.0","0.0","","","1","1","0","0"
"2017","45740","전라북도","장수군","2.8317010740253656","0.0","0.977247389","0.0","","","1","1","0","0"
"2017","45750","전라북도","임실군","1.424664447822283","8.887177431802442","0.241518393","0.1064658321260973","1.0","1.324451832233092","1","1","0","0"
"2017","45770","전라북도","순창군","1.670400151889266","7.743511934409688","0.316386441","0.0330628718442037","1.0","1.4189712625635433","1","1","0","0"
"2017","45790","전라북도","고창군","0.6803211528310366","0.0","0.502932098","0.0","","","1","1","0","0"
"2017","45800","전라북도","부안군","0.0","0.0","0.224731058","0.0","","","1","1","0","0"
"2017","46110","전라남도","목포시","3.0766871210233","0.0","0.936458794","0.0","1.0","0.6516228194166204","1","1","0","0"
"2017","46130","전라남도","여수시","1.8627259671043552","7.857714411014501","0.0","0.0838193384448424","1.0","3.7249131310527788","1","1","0","0"
"2017","46150","전라남도","순천시","2.4509374807946314","0.0","0.387527392","0.0","1.0","2.8203265919698963","1","1","0","0"
"2017","46170","전라남도","나주시","2.8294886949401796","0.0","0.560009404","0.0","","","1","1","0","0"
"2017","46230","전라남도","광양시","2.027402744421481","8.455203867664887","0.329897295","0.0595301504546223","1.0","4.831505340982957","1","1","0","0"
