연도,시도,시군구,log_피해밀도_본per_ha,log_인접시군_피해밀도_본per_ha,연속발생연수,집단발생여부,소나무류_면적비율(%),최근감염목과의_거리_km,데이터유형,인접시군_산정방식,임상도_기준판
2016,서울특별시,노원구,0.0,0.0541093256470319,0,0,9.6342,300.52,추정(시군구 평균비중 x 국가총량),SGIS실제인접,2019년판(2015~2019)
2017,서울특별시,노원구,0.0,0.0207825391825285,0,0,9.6342,469.48,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019)
2018,서울특별시,노원구,0.0,0.0126200313561022,0,0,9.6342,469.48,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019)
2019,서울특별시,노원구,0.0,0.0142973047008244,0,0,9.6342,300.52,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019)
2020,서울특별시,노원구,0.0,0.0343048036919903,0,0,9.3833,300.52,실측(원자료 기반),SGIS실제인접,2024년판(2020~2024)
2021,서울특별시,노원구,0.0,0.0127187724077746,0,0,9.3833,192.6,실측(원자료 기반),SGIS실제인접,2024년판(2020~2024)
2022,서울특별시,노원구,0.0,0.0,0,0,9.3833,283.94,실측(원자료 기반),centroid근접(대체),2024년판(2020~2024)
2023,서울특별시,노원구,0.0,0.0411419433311751,0,0,9.3833,300.52,추정(시군구 평균비중 x 국가총량),SGIS실제인접,2024년판(2020~2024)
2016,서울특별시,도봉구,0.0,0.0007996801705643,0,0,3.5422,304.34,추정(시군구 평균비중 x 국가총량),SGIS실제인접,2019년판(2015~2019)
2017,서울특별시,도봉구,0.0,0.0001999800026662,0,0,3.5422,470.92,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019)
2018,서울특별시,도봉구,0.0,0.000499875041651,0,0,3.5422,470.92,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019)
2019,서울특별시,도봉구,0.0,0.0001999800026662,0,0,3.5422,304.34,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019)
2020,서울특별시,도봉구,0.0,0.0,0,0,3.5518,304.34,실측(원자료 기반),SGIS실제인접,2024년판(2020~2024)
2021,서울특별시,도봉구,0.0,9.999500033330834e-05,0,0,3.5518,196.71,실측(원자료 기반),SGIS실제인접,2024년판(2020~2024)
2022,서울특별시,도봉구,0.0,0.0,0,0,3.5518,287.55,실측(원자료 기반),centroid근접(대체),2024년판(2020~2024)
2023,서울특별시,도봉구,0.0,0.0005998200719676,0,0,3.5518,304.34,추정(시군구 평균비중 x 국가총량),SGIS실제인접,2024년판(2020~2024)
2016,서울특별시,동대문구,0.0,0.0,0,0,0.6462,295.7,추정(시군구 평균비중 x 국가총량),SGIS실제인접,2019년판(2015~2019)
2017,서울특별시,동대문구,0.0,0.0,0,0,0.6462,461.52,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019)
2018,서울특별시,동대문구,0.0,0.0,0,0,0.6462,461.52,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019)
2019,서울특별시,동대문구,0.0,0.0,0,0,0.6462,295.7,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019)
2020,서울특별시,동대문구,0.0,0.0,0,0,0.7218,295.7,실측(원자료 기반),SGIS실제인접,2024년판(2020~2024)
2021,서울특별시,동대문구,0.0,0.0,0,0,0.7218,189.37,실측(원자료 기반),SGIS실제인접,2024년판(2020~2024)
2022,서울특별시,동대문구,0.0,0.0,0,0,0.7218,278.43,실측(원자료 기반),centroid근접(대체),2024년판(2020~2024)
2023,서울특별시,동대문구,0.0,0.0,0,0,0.7218,295.7,추정(시군구 평균비중 x 국가총량),SGIS실제인접,2024년판(2020~2024)
2016,서울특별시,동작구,0.0,0.0,0,0,1.2088,294.97,추정(시군구 평균비중 x 국가총량),SGIS실제인접,2019년판(2015~2019)
2017,서울특별시,동작구,0.0,0.0,0,0,1.2088,451.46,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019)
2018,서울특별시,동작구,0.0,0.0,0,0,1.2088,451.46,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019)
2019,서울특별시,동작구,0.0,0.0,0,0,1.2088,294.97,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019)
2020,서울특별시,동작구,0.0,0.0,0,0,1.0087,294.97,실측(원자료 기반),SGIS실제인접,2024년판(2020~2024)
2021,서울특별시,동작구,0.0,0.0,0,0,1.0087,191.9,실측(원자료 기반),SGIS실제인접,2024년판(2020~2024)
2022,서울특별시,동작구,0.0,0.0,0,0,1.0087,276.27,실측(원자료 기반),centroid근접(대체),2024년판(2020~2024)
2023,서울특별시,동작구,0.0,0.0,0,0,1.0087,294.97,추정(시군구 평균비중 x 국가총량),SGIS실제인접,2024년판(2020~2024)
2016,서울특별시,마포구,0.0,0.0,0,0,0.3362,302.48,추정(시군구 평균비중 x 국가총량),SGIS실제인접,2019년판(2015~2019)
2017,서울특별시,마포구,0.0,0.0,0,0,0.3362,457.83,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019)
2018,서울특별시,마포구,0.0,0.0,0,0,0.3362,457.83,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019)
2019,서울특별시,마포구,0.0,0.0,0,0,0.3362,302.48,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019)
2020,서울특별시,마포구,0.0,0.0,0,0,0.3377,302.48,실측(원자료 기반),SGIS실제인접,2024년판(2020~2024)
2021,서울특별시,마포구,0.0,0.0,0,0,0.3377,198.7,실측(원자료 기반),SGIS실제인접,2024년판(2020~2024)
2022,서울특별시,마포구,0.0,0.0,0,0,0.3377,283.94,실측(원자료 기반),centroid근접(대체),2024년판(2020~2024)
2023,서울특별시,마포구,0.0,0.0,0,0,0.3377,302.48,추정(시군구 평균비중 x 국가총량),SGIS실제인접,2024년판(2020~2024)
2016,서울특별시,서대문구,0.0,0.0,0,0,5.4514,302.14,추정(시군구 평균비중 x 국가총량),SGIS실제인접,2019년판(2015~2019)
2017,서울특별시,서대문구,0.0,0.0,0,0,5.4514,460.09,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019)
2018,서울특별시,서대문구,0.0,0.0,0,0,5.4514,460.09,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019)
2019,서울특별시,서대문구,0.0,0.0,0,0,5.4514,302.14,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019)
2020,서울특별시,서대문구,0.0,0.0,0,0,5.5831,302.14,실측(원자료 기반),SGIS실제인접,2024년판(2020~2024)
2021,서울특별시,서대문구,0.0,0.0,0,0,5.5831,197.54,실측(원자료 기반),SGIS실제인접,2024년판(2020~2024)
2022,서울특별시,서대문구,0.0,0.0,0,0,5.5831,283.96,실측(원자료 기반),centroid근접(대체),2024년판(2020~2024)
2023,서울특별시,서대문구,0.0,0.0,0,0,5.5831,302.14,추정(시군구 평균비중 x 국가총량),SGIS실제인접,2024년판(2020~2024)
2016,서울특별시,서초구,0.0,0.0242046886968173,0,0,1.7213,288.09,추정(시군구 평균비중 x 국가총량),SGIS실제인접,2019년판(2015~2019)
2017,서울특별시,서초구,0.0,0.0180363624860985,0,0,1.7213,449.3,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019)
2018,서울특별시,서초구,0.0,0.0159717695096986,0,0,1.7213,449.3,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019)
2019,서울특별시,서초구,0.0,0.0106431600984798,0,0,1.7213,288.09,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019)
2020,서울특별시,서초구,0.0,0.0107420965319021,0,0,1.5809,288.09,실측(원자료 기반),SGIS실제인접,2024년판(2020~2024)
2021,서울특별시,서초구,0.0,0.0001999800026662,0,0,1.5809,184.42,실측(원자료 기반),SGIS실제인접,2024년판(2020~2024)
2022,서울특별시,서초구,0.0,0.0,0,0,1.5809,269.79,실측(원자료 기반),centroid근접(대체),2024년판(2020~2024)
2023,서울특별시,서초구,0.0,0.0183309566847234,0,0,1.5809,288.09,추정(시군구 평균비중 x 국가총량),SGIS실제인접,2024년판(2020~2024)
2016,서울특별시,성동구,0.0,0.0,0,0,0.1784,293.91,추정(시군구 평균비중 x 국가총량),SGIS실제인접,2019년판(2015~2019)
2017,서울특별시,성동구,0.0,0.0,0,0,0.1784,457.97,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019)
2018,서울특별시,성동구,0.0,0.0,0,0,0.1784,457.97,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019)
2019,서울특별시,성동구,0.0,0.0,0,0,0.1784,293.91,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019)
2020,서울특별시,성동구,0.0,0.0,0,0,0.1574,293.91,실측(원자료 기반),SGIS실제인접,2024년판(2020~2024)
2021,서울특별시,성동구,0.0,0.0,0,0,0.1574,188.41,실측(원자료 기반),SGIS실제인접,2024년판(2020~2024)
2022,서울특별시,성동구,0.0,0.0,0,0,0.1574,276.3,실측(원자료 기반),centroid근접(대체),2024년판(2020~2024)
2023,서울특별시,성동구,0.0,0.0,0,0,0.1574,293.91,추정(시군구 평균비중 x 국가총량),SGIS실제인접,2024년판(2020~2024)
2016,서울특별시,성북구,0.0,0.0,0,0,5.9069,299.84,추정(시군구 평균비중 x 국가총량),SGIS실제인접,2019년판(2015~2019)
2017,서울특별시,성북구,0.0,0.0,0,0,5.9069,463.8,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019)
2018,서울특별시,성북구,0.0,0.0,0,0,5.9069,463.8,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019)
2019,서울특별시,성북구,0.0,0.0,0,0,5.9069,299.84,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019)
2020,서울특별시,성북구,0.0,0.0,0,0,5.9175,299.84,실측(원자료 기반),SGIS실제인접,2024년판(2020~2024)
2021,서울특별시,성북구,0.0,0.0,0,0,5.9175,193.59,실측(원자료 기반),SGIS실제인접,2024년판(2020~2024)
2022,서울특별시,성북구,0.0,0.0,0,0,5.9175,282.46,실측(원자료 기반),centroid근접(대체),2024년판(2020~2024)
2023,서울특별시,성북구,0.0,0.0,0,0,5.9175,299.84,추정(시군구 평균비중 x 국가총량),SGIS실제인접,2024년판(2020~2024)
2016,서울특별시,송파구,0.0,0.0361390466158731,0,0,0.8431,285.8,추정(시군구 평균비중 x 국가총량),SGIS실제인접,2019년판(2015~2019)
2017,서울특별시,송파구,0.0,0.0352706140819192,0,0,0.8431,453.7,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019)
2018,서울특별시,송파구,0.0,0.0198026272961797,0,0,0.8431,453.7,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019)
2019,서울특별시,송파구,0.0,0.0147900854726354,0,0,0.8431,285.8,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019)
2020,서울특별시,송파구,0.0,0.013804280976397,0,0,0.4251,285.8,실측(원자료 기반),SGIS실제인접,2024년판(2020~2024)
2021,서울특별시,송파구,0.0,0.0017983819413793,0,0,0.4251,180.15,실측(원자료 기반),SGIS실제인접,2024년판(2020~2024)
2022,서울특별시,송파구,0.0,0.0,0,0,0.4251,268.42,실측(원자료 기반),centroid근접(대체),2024년판(2020~2024)
2023,서울특별시,송파구,0.0,0.0274205955759921,0,0,0.4251,285.8,추정(시군구 평균비중 x 국가총량),SGIS실제인접,2024년판(2020~2024)
2016,서울특별시,양천구,0.0,0.0,0,0,0.6012,302.94,추정(시군구 평균비중 x 국가총량),SGIS실제인접,2019년판(2015~2019)
2017,서울특별시,양천구,0.0,0.0,0,0,0.6012,453.67,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019)
2018,서울특별시,양천구,0.0,0.0,0,0,0.6012,453.67,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019)
2019,서울특별시,양천구,0.0,0.0,0,0,0.6012,302.94,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019)
2020,서울특별시,양천구,0.0,0.0,0,0,0.5144,302.94,실측(원자료 기반),SGIS실제인접,2024년판(2020~2024)
2021,서울특별시,양천구,0.0,0.0,0,0,0.5144,200.66,실측(원자료 기반),SGIS실제인접,2024년판(2020~2024)
2022,서울특별시,양천구,0.0,0.0,0,0,0.5144,283.74,실측(원자료 기반),centroid근접(대체),2024년판(2020~2024)
2023,서울특별시,양천구,0.0,0.0,0,0,0.5144,302.94,추정(시군구 평균비중 x 국가총량),SGIS실제인접,2024년판(2020~2024)
2016,서울특별시,영등포구,0.0,0.0,0,0,0.0,299.38,추정(시군구 평균비중 x 국가총량),SGIS실제인접,2019년판(2015~2019)
2017,서울특별시,영등포구,0.0,0.0,0,0,0.0,453.75,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019)
2018,서울특별시,영등포구,0.0,0.0,0,0,0.0,453.75,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019)
2019,서울특별시,영등포구,0.0,0.0,0,0,0.0,299.38,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019)
2020,서울특별시,영등포구,0.0,0.0,0,0,0.0,299.38,실측(원자료 기반),SGIS실제인접,2024년판(2020~2024)
2021,서울특별시,영등포구,0.0,0.0,0,0,0.0,196.38,실측(원자료 기반),SGIS실제인접,2024년판(2020~2024)
2022,서울특별시,영등포구,0.0,0.0,0,0,0.0,280.56,실측(원자료 기반),centroid근접(대체),2024년판(2020~2024)
2023,서울특별시,영등포구,0.0,0.0,0,0,0.0,299.38,추정(시군구 평균비중 x 국가총량),SGIS실제인접,2024년판(2020~2024)
2016,서울특별시,용산구,0.0,0.0,0,0,4.44,295.91,추정(시군구 평균비중 x 국가총량),SGIS실제인접,2019년판(2015~2019)
2017,서울특별시,용산구,0.0,0.0,0,0,4.44,455.27,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019)
2018,서울특별시,용산구,0.0,0.0,0,0,4.44,455.27,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019)
2019,서울특별시,용산구,0.0,0.0,0,0,4.44,295.91,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019)
2020,서울특별시,용산구,0.0,0.0,0,0,4.4716,295.91,실측(원자료 기반),SGIS실제인접,2024년판(2020~2024)
2021,서울특별시,용산구,0.0,0.0,0,0,4.4716,191.7,실측(원자료 기반),SGIS실제인접,2024년판(2020~2024)
2022,서울특별시,용산구,0.0,0.0,0,0,4.4716,277.67,실측(원자료 기반),centroid근접(대체),2024년판(2020~2024)
2023,서울특별시,용산구,0.0,0.0,0,0,4.4716,295.91,추정(시군구 평균비중 x 국가총량),SGIS실제인접,2024년판(2020~2024)
2016,서울특별시,은평구,0.0,0.0,0,0,7.9075,306.26,추정(시군구 평균비중 x 국가총량),SGIS실제인접,2019년판(2015~2019)
2017,서울특별시,은평구,0.0,0.0,0,0,7.9075,464.58,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019)
2018,서울특별시,은평구,0.0,0.0,0,0,7.9075,464.58,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019)
2019,서울특별시,은평구,0.0,0.0,0,0,7.9075,306.26,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019)
2020,서울특별시,은평구,0.0,0.0,0,0,8.0235,306.26,실측(원자료 기반),SGIS실제인접,2024년판(2020~2024)
2021,서울특별시,은평구,0.0,0.0,0,0,8.0235,200.99,실측(원자료 기반),SGIS실제인접,2024년판(2020~2024)
2022,서울특별시,은평구,0.0,0.0,0,0,8.0235,288.3,실측(원자료 기반),centroid근접(대체),2024년판(2020~2024)
2023,서울특별시,은평구,0.0,0.0,0,0,8.0235,306.26,추정(시군구 평균비중 x 국가총량),SGIS실제인접,2024년판(2020~2024)
2016,서울특별시,종로구,0.0,0.0,0,0,9.8586,301.29,추정(시군구 평균비중 x 국가총량),SGIS실제인접,2019년판(2015~2019)
2017,서울특별시,종로구,0.0,0.0,0,0,9.8586,462.27,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019)
2018,서울특별시,종로구,0.0,0.0,0,0,9.8586,462.27,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019)
2019,서울특별시,종로구,0.0,0.0,0,0,9.8586,301.29,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019)
2020,서울특별시,종로구,0.0,0.0,0,0,9.5865,301.29,실측(원자료 기반),SGIS실제인접,2024년판(2020~2024)
2021,서울특별시,종로구,0.0,0.0,0,0,9.5865,195.81,실측(원자료 기반),SGIS실제인접,2024년판(2020~2024)
2022,서울특별시,종로구,0.0,0.0,0,0,9.5865,283.52,실측(원자료 기반),centroid근접(대체),2024년판(2020~2024)
2023,서울특별시,종로구,0.0,0.0,0,0,9.5865,301.29,추정(시군구 평균비중 x 국가총량),SGIS실제인접,2024년판(2020~2024)
2016,서울특별시,중구,0.0,0.0,0,0,0.5687,297.32,추정(시군구 평균비중 x 국가총량),SGIS실제인접,2019년판(2015~2019)
2017,서울특별시,중구,0.0,0.0,0,0,0.5687,458.58,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019)
2018,서울특별시,중구,0.0,0.0,0,0,0.5687,458.58,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019)
2019,서울특별시,중구,0.0,0.0,0,0,0.5687,297.32,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019)
2020,서울특별시,중구,0.0,0.0,0,0,0.5886,297.32,실측(원자료 기반),SGIS실제인접,2024년판(2020~2024)
2021,서울특별시,중구,0.0,0.0,0,0,0.5886,192.28,실측(원자료 기반),SGIS실제인접,2024년판(2020~2024)
2022,서울특별시,중구,0.0,0.0,0,0,0.5886,279.43,실측(원자료 기반),centroid근접(대체),2024년판(2020~2024)
2023,서울특별시,중구,0.0,0.0,0,0,0.5886,297.32,추정(시군구 평균비중 x 국가총량),SGIS실제인접,2024년판(2020~2024)
2016,서울특별시,중랑구,0.0,0.0,0,0,4.2673,294.85,추정(시군구 평균비중 x 국가총량),SGIS실제인접,2019년판(2015~2019)
2017,서울특별시,중랑구,0.0,0.0,0,0,4.2673,463.63,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019)
2018,서울특별시,중랑구,0.0,0.0,0,0,4.2673,463.63,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019)
2019,서울특별시,중랑구,0.0,0.0,0,0,4.2673,294.85,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019)
2020,서울특별시,중랑구,0.0,0.0,0,0,4.0531,294.85,실측(원자료 기반),SGIS실제인접,2024년판(2020~2024)
2021,서울특별시,중랑구,0.0,0.0,0,0,4.0531,187.69,실측(원자료 기반),SGIS실제인접,2024년판(2020~2024)
2022,서울특별시,중랑구,0.0,0.0,0,0,4.0531,278.0,실측(원자료 기반),centroid근접(대체),2024년판(2020~2024)
2023,서울특별시,중랑구,0.0,0.0,0,0,4.0531,294.85,추정(시군구 평균비중 x 국가총량),SGIS실제인접,2024년판(2020~2024)
