연도,시도,시군구,시군구코드,log_피해밀도_본per_ha,log_인접시군_피해밀도_본per_ha,연속발생연수,집단발생여부,소나무류_면적비율(%),최근감염목과의_거리_km,데이터유형,인접시군_산정방식,임상도_기준판,stnId,거리_km,겨울철_평균최저기온,여름철_평균기온,연강수량_mm,평균풍속_ms,GDD_솔수염하늘소_base11.9,GDD_북방수염하늘소_base8.3,SPI3_최저월(최심가뭄),SPI3_유효월수,연간관측일수,겨울철_자료완전성,대응자원투입예산_소나무림ha당_log,예찰진단예산_소나무림ha당_log,예산자료_사용가능여부,대응자원투입예산_원,예찰진단예산_원,소나무림면적_원자료_ha,소나무림면적_보정_flag,log_소나무림면적,면적하한미달_flag,소나무림면적_자료유효_flag,예산결측사유,집계구분_지자체대응역량,대응자원투입예산_원_산림병해충포괄,예찰진단예산_원_산림병해충포괄,대응자원투입예산_소나무림ha당_log_산림병해충포괄,예찰진단예산_소나무림ha당_log_산림병해충포괄,대응자원투입예산_원_재선충명시,예찰진단예산_원_재선충명시,대응자원투입예산_총액_재선충명시,예찰진단예산_총액_재선충명시,대응자원투입예산_소나무림ha당_log_재선충명시,예찰진단예산_소나무림ha당_log_재선충명시,대응자원투입사업_재선충명시_존재_flag,예찰사업_재선충명시_존재_flag,예찰사업명_2016비표준_flag,재선충명시_집계범위,이동통제예산_원_산림병해충포괄,이동통제예산_소나무림ha당_log_산림병해충포괄,예찰진단예산비중_산림병해충포괄,이동통제예산비중_산림병해충포괄,이동통제예산비중_광의예산대비_산림병해충포괄,활동방제법인수_확장,방제법인수_소나무림1만ha당_log,반출금지구역_지정여부,반출금지구역면적_ha,반출금지구역면적비율,법인자료_연도완전여부,법인자료_관측여부,법인자료_최신성주의플래그,반출금지구역_이력완전_flag,확장자료_250to229_source_units,예찰자료_신뢰_flag,도로소나무비율_500m,주거지소나무비율_300m,log1p_원목생산업체수,면적_0_의심_flag,도로인접소나무면적_500m_ha_복원,주거지인접소나무면적_300m_ha_복원,원목생산업체수_누적stock,당해연도_신규원목생산업체수,임상도판_후기_flag,도로소나무비율_500m_최종사용_flag,주거지소나무비율_300m_최종사용_flag,원목생산업체수_조건부핵심_flag,log면적_동시투입필수_flag,집계구분_인위적확산,국비지원액_최종_원,log_국비지원액_최종_원,산림면적당_국비지원액_최종(원per ha),log_국비지원액_최종_per_ha,log_국비지원액_직접방제_원,log_국비지원액_예찰진단_원,예찰진단_예산비중,국비비율_최종(%),국비비율_결측_flag,매칭사업수_최종,매칭사업_없음_flag,index_eligible,국가대응수준_관측포함,도로소나무비율_500m_보정전,기후자료_결측사유,관측소_원거리_도서지역_flag,관측소_대도시권_재사용_flag,"도로소나무비율_500m_TierB참고(2023고정,104포함)",도로소나무비율_500m_TierA_통합시집계_flag
2023,울산광역시,남구,31140,0.0775164424278283,1.1017407233426406,8,1,5.7336,13.34,추정(시군구 평균비중 x 국가총량),SGIS실제인접,2024년판(2020~2024),152,7.51,-1.26,24.9,1642.9,2.19,2075.1,3000.7,-0.82,12.0,365,True,12.244817826930335,11.67334993277868,1,88772000.0,50129000.0,426.9935150962376,0,6.05676882598505,1,1,observed,단독단위_원값유지,88772000.0,50129000.0,12.24481782693,11.673349932779,64017000.0,0.0,219100000.0,0.0,11.917897075047,0.0,1.0,0.0,0,시군구직접_지방비,0,0.0,0.360897329753,0.0,0.0,,,1,7302.0,17.10096229062,0,0,1,1,1,1,0.30219069765698114,0.3898835139999999,1.0986122886681098,0,410.0362362325177,166.47773212093315,2,0,1,1,0,1,1,단독단위_원값유지,,,,,,,,,,,,,0,0.9602868,,0,0,0.9602868,0
2016,울산광역시,동구,31170,1.5050102948248747,1.391580365549128,1,1,23.8968,21.75,추정(시군구 평균비중 x 국가총량),SGIS실제인접,2019년판(2015~2019),152,10.41,0.09,24.59,1693.9,2.07,2031.0,2926.2,-0.79,11.0,366,True,13.96448687517757,,1,1016838000.0,0.0,876.0977186640775,0,6.775477635701433,0,1,observed,단독단위_원값유지,1016838000.0,0.0,13.964486875178,,157000000.0,0.0,314000000.0,0.0,12.096284307836,0.0,1.0,0.0,1,시군구직접_지방비,0,0.0,0.0,0.0,0.0,0.0,0.0,1,3398.0,3.878562776286,1,1,0,0,1,0,0.0,0.178381084,0.0,0,372.8185393571141,156.2792607452252,0,0,0,1,0,1,1,단독단위_원값유지,,,,,,,,,,,,,0,0.42554447,,0,0,0.6606667649999999,0
2017,울산광역시,동구,31170,1.5899084478255965,0.8043307095205604,2,1,23.8968,352.24,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019),152,10.41,-0.33,24.77,671.4,2.23,2058.8,2901.0,-2.31,12.0,365,True,14.381912597831594,0.0,1,1543610000.0,0.0,876.0977186640775,0,6.775477635701433,0,1,observed,단독단위_원값유지,1543610000.0,0.0,14.381912597832,0.0,1059488000.0,0.0,2567691000.0,0.0,14.005574800716,0.0,1.0,0.0,0,시군구직접_지방비,28500000,10.389967749336,0.0,0.018128502458,0.024504472281,0.0,0.0,1,3398.0,3.878562776286,1,1,0,0,1,1,0.0,0.178381084,0.0,0,372.8185393571141,156.2792607452252,0,0,0,1,0,1,1,단독단위_원값유지,,,,,,,,,,,,,0,0.42554447,,0,0,0.6606667649999999,0
2018,울산광역시,동구,31170,1.2901963710745536,1.0169321299920044,3,1,23.8968,352.24,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019),152,10.41,-2.71,25.15,1416.1,2.21,2013.0,2900.5,-1.29,12.0,365,True,14.02877527157329,0.0,1,1084356000.0,0.0,876.0977186640775,0,6.775477635701433,0,1,observed,단독단위_원값유지,1084356000.0,0.0,14.028775271573,0.0,981738000.0,0.0,2642597000.0,0.0,13.929358284969,0.0,1.0,0.0,0,시군구직접_지방비,36990000,10.650704212545,0.0,0.032987142238,0.034285491833,0.0,0.0,1,3398.0,3.878562776286,1,1,0,0,1,1,0.0,0.178381084,0.0,0,367.8344036658752,156.2792607452252,0,0,0,1,0,1,1,단독단위_원값유지,,,,,,,,,,,,,0,0.419855452,,0,0,0.6606667649999999,0
2019,울산광역시,동구,31170,0.8775499035577246,0.8970671369063957,4,1,23.8968,21.75,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019),152,10.41,-0.13,24.0,1450.1,2.07,1998.6,2887.4,-1.03,12.0,365,True,13.159168955192907,0.0,1,454471000.0,0.0,876.0977186640775,0,6.775477635701433,0,1,observed,단독단위_원값유지,454471000.0,0.0,13.159168955193,0.0,311508000.0,0.0,1040986000.0,0.0,12.78146075478,0.0,1.0,0.0,0,시군구직접_지방비,40460000,10.740368407197,0.0,0.08174876902,0.089946490064,0.0,0.0,1,3398.0,3.878562776286,1,1,0,1,1,1,0.0,0.178381084,0.0,0,367.8344036658752,156.2792607452252,0,0,0,1,0,1,1,단독단위_원값유지,,,,,,,,,,,,,0,0.419855452,,0,0,0.6606667649999999,0
2020,울산광역시,동구,31170,0.5497963056640627,0.6985326528362831,5,1,24.0426,21.75,실측(원자료 기반),SGIS실제인접,2024년판(2020~2024),152,10.41,1.36,24.17,1557.9,2.15,1890.0,2775.3,-1.36,12.0,366,True,12.856926802329268,0.0,1,337976000.0,0.0,881.4438051486518,0,6.781561250683517,0,1,observed,단독단위_원값유지,337976000.0,0.0,12.856926802329,0.0,202002000.0,0.0,698051000.0,0.0,12.342231269154,0.0,1.0,0.0,0,시군구직접_지방비,41471000,10.758964949302,0.0,0.109293260982,0.124038775016,0.0,0.0,1,3398.0,3.855038721869,1,1,0,1,1,1,0.0,0.178381084,0.0,0,582.3406272768501,157.2329014475013,0,0,1,1,0,1,1,단독단위_원값유지,,,,,,,,,,,,,0,0.6606667649999999,,0,0,0.6606667649999999,0
2021,울산광역시,동구,31170,0.4015909465595638,0.4358649804992477,6,1,24.0426,130.72,실측(원자료 기반),SGIS실제인접,2024년판(2020~2024),152,10.41,-0.69,24.34,1337.0,2.05,2006.7,2934.8,-1.15,12.0,365,True,12.404121559248312,0.0,1,214899000.0,0.0,881.4438051486518,0,6.781561250683517,0,1,observed,단독단위_원값유지,214899000.0,0.0,12.404121559248,0.0,73000000.0,0.0,268665000.0,0.0,11.324420822929,0.0,1.0,0.0,0,시군구직접_지방비,23629000,10.196461381277,0.0,0.099061745372,0.122929412744,0.0,0.0,1,3398.0,3.855038721869,1,1,0,1,1,1,0.0,0.178381084,0.0,0,582.3406272768501,157.2329014475013,0,0,1,1,0,1,1,단독단위_원값유지,,,,,,,,,,,,,0,0.6606667649999999,,0,0,0.6606667649999999,0
2022,울산광역시,동구,31170,0.2684992530350069,0.5124642804344992,7,1,24.0426,57.82,실측(원자료 기반),SGIS실제인접,2024년판(2020~2024),152,10.41,-1.17,24.95,926.1,2.08,2082.2,2989.0,-1.95,12.0,365,True,12.394860562160869,0.0,1,212918000.0,0.0,881.4438051486518,0,6.781561250683517,0,1,observed,단독단위_원값유지,212918000.0,0.0,12.394860562161,0.0,74589000.0,0.0,253873000.0,0.0,11.345954167808,0.0,1.0,0.0,0,시군구직접_지방비,24509000,10.233025667755,0.0,0.103227518353,0.128882134556,0.0,0.0,1,3398.0,3.855038721869,0,1,1,1,1,1,0.0,0.178381084,0.0,0,582.3406272768501,157.2329014475013,0,0,1,1,0,1,1,단독단위_원값유지,,,,,,,,,,,,,0,0.6606667649999999,,0,0,0.6606667649999999,0
2023,울산광역시,동구,31170,1.2939871678347057,1.188544396168717,8,1,24.0426,21.75,추정(시군구 평균비중 x 국가총량),SGIS실제인접,2024년판(2020~2024),152,10.41,-1.26,24.9,1642.9,2.19,2075.1,3000.7,-0.82,12.0,365,True,12.438979241549278,0.0,1,222522000.0,0.0,881.4438051486518,0,6.781561250683517,0,1,observed,단독단위_원값유지,222522000.0,0.0,12.438979241549,0.0,69232000.0,0.0,267943000.0,0.0,11.271425222422,0.0,1.0,0.0,0,시군구직접_지방비,25115000,10.257449680176,0.0,0.101418608689,0.127159406201,,,1,3398.0,3.855038721869,0,0,1,1,1,1,0.0,0.178381084,0.0,0,582.3406272768501,157.2329014475013,0,0,1,1,0,1,1,단독단위_원값유지,,,,,,,,,,,,,0,0.6606667649999999,,0,0,0.6606667649999999,0
2016,울산광역시,북구,31200,1.391580365549128,1.0520795745398928,1,1,20.6059,18.82,추정(시군구 평균비중 x 국가총량),SGIS실제인접,2019년판(2015~2019),152,5.14,0.09,24.59,1693.9,2.07,2031.0,2926.2,-0.79,11.0,366,True,13.524028326181972,,1,2431608000.0,0.0,3254.4924595423768,0,8.087791616077011,0,1,observed,단독단위_원값유지,2431608000.0,0.0,13.524028326182,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,시군구직접_지방비,0,0.0,0.0,0.0,0.0,1.0,1.404300211422,1,10236.0,3.145190879145,1,1,0,0,1,0,0.11855554302340221,0.117884262,0.0,0,1097.8552520228222,383.65344177771794,0,0,0,1,0,1,1,단독단위_원값유지,,,,,,,,,,,,,0,0.3373353189999999,,0,0,0.4557048209999999,0
2017,울산광역시,북구,31200,0.8043307095205604,1.0062411190724163,2,1,20.6059,355.23,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019),152,5.14,-0.33,24.77,671.4,2.23,2058.8,2901.0,-2.31,12.0,365,True,13.806245996731557,0.0,1,3224477000.0,0.0,3254.4924595423768,0,8.087791616077011,0,1,observed,단독단위_원값유지,3224477000.0,0.0,13.806245996732,0.0,2328599000.0,0.0,5466087000.0,0.0,13.480742417665,0.0,1.0,0.0,0,시군구직접_지방비,57000000,9.770827304451,0.0,0.017370226883,0.019131670534,1.0,1.404300211422,1,10236.0,3.145190879145,1,1,0,0,1,1,0.17903692550188033,0.117884262,0.0,0,1255.3488544163922,383.65344177771794,0,0,0,1,0,1,1,단독단위_원값유지,,,,,,,,,,,,,0,0.385727996,,0,0,0.4557048209999999,0
2018,울산광역시,북구,31200,1.0169321299920044,0.7762927616466142,3,1,20.6059,355.23,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019),152,5.14,-2.71,25.15,1416.1,2.21,2013.0,2900.5,-1.29,12.0,365,True,14.000309742826676,0.0,1,3915075800.0,0.0,3254.4924595423768,0,8.087791616077011,0,1,observed,단독단위_원값유지,3915075800.0,0.0,14.000309742827,0.0,3808384800.0,0.0,8729242890.0,0.0,13.972680237673,0.0,1.0,0.0,0,시군구직접_지방비,73980000,10.031557718841,0.0,0.018545742078,0.018949174768,1.0,1.404300211422,1,10236.0,3.145190879145,1,1,0,0,1,1,0.17530405470489985,0.117884262,0.0,0,1172.2202550167124,383.65344177771794,0,0,0,1,0,1,1,단독단위_원값유지,,,,,,,,,,,,,0,0.3601852729999999,,0,0,0.4557048209999999,0
2019,울산광역시,북구,31200,0.8970671369063957,0.5460383155217332,4,1,20.6059,18.82,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019),152,5.14,-0.13,24.0,1450.1,2.07,1998.6,2887.4,-1.03,12.0,365,True,13.817969994893208,0.0,1,3262503275.0,0.0,3254.4924595423768,0,8.087791616077011,0,1,observed,단독단위_원값유지,3262503275.0,0.0,13.817969994893,0.0,3131129275.0,0.0,6710327600.0,0.0,13.776868990485,0.0,1.0,0.0,0,시군구직접_지방비,80920000,10.121220172019,0.0,0.024202738733,0.024935233143,0.0,0.0,1,10236.0,3.145190879145,1,1,0,1,1,1,0.1753040547048922,0.117884262,0.0,0,1172.2202550167124,383.65344177771794,0,0,0,1,0,1,1,단독단위_원값유지,,,,,,,,,,,,,0,0.3601852729999999,,0,0,0.4557048209999999,0
2020,울산광역시,북구,31200,0.6985326528362831,0.4075296421570434,5,1,20.113,18.82,실측(원자료 기반),SGIS실제인접,2024년판(2020~2024),152,5.14,1.36,24.17,1557.9,2.15,1890.0,2775.3,-1.36,12.0,366,True,13.173263641530085,0.0,1,1671258431.0,0.0,3176.645326950111,0,8.063580990313328,0,1,observed,단독단위_원값유지,1671258431.0,0.0,13.17326364153,0.0,1531036431.0,0.0,3182233710.0,0.0,13.085631833415,0.0,1.0,0.0,0,시군구직접_지방비,82942000,10.170109434861,0.0,0.04728194027,0.049845418295,0.0,0.0,1,10236.0,3.222267186443,1,1,0,1,1,1,0.11081990735011123,0.117884262,0.0,0,1481.242403160316,374.4764900032626,0,0,1,1,0,1,1,단독단위_원값유지,,,,,,,,,,,,,0,0.466291402,,0,0,0.4557048209999999,0
2021,울산광역시,북구,31200,0.4358649804992477,0.2717051179286401,6,1,20.113,120.43,실측(원자료 기반),SGIS실제인접,2024년판(2020~2024),152,5.14,-0.69,24.34,1337.0,2.05,2006.7,2934.8,-1.15,12.0,365,True,12.573709144033348,0.0,1,917613350.0,0.0,3176.645326950111,0,8.063580990313328,0,1,observed,단독단위_원값유지,917613350.0,0.0,12.573709144033,0.0,755923350.0,0.0,2049081650.0,0.0,12.37987375213,0.0,1.0,0.0,0,시군구직접_지방비,84039000,10.183248343403,0.0,0.083900367228,0.094903843499,0.0,0.0,1,10236.0,3.222267186443,1,1,0,1,1,1,0.11081990735011132,0.117884262,0.0,0,1447.6125900982868,374.4764900032626,0,0,1,1,0,1,1,단독단위_원값유지,,,,,,,,,,,,,0,0.4557048209999999,,0,0,0.4557048209999999,0
2022,울산광역시,북구,31200,0.5124642804344992,0.2377562636820552,7,1,20.113,54.94,실측(원자료 기반),SGIS실제인접,2024년판(2020~2024),152,5.14,-1.17,24.95,926.1,2.08,2082.2,2989.0,-1.95,12.0,365,True,12.598928153781312,0.0,1,941049000.0,0.0,3176.645326950111,0,8.063580990313328,0,1,observed,단독단위_원값유지,941049000.0,0.0,12.598928153781,0.0,631887000.0,0.0,1887283000.0,0.0,12.200645175567,0.0,1.0,0.0,0,시군구직접_지방비,87558000,10.224267278376,0.0,0.0851228895,0.093736651375,0.0,0.0,1,10236.0,3.222267186443,0,1,1,1,1,1,0.11069824482339104,0.117884262,0.0,0,1447.6125900982868,374.4764900032626,0,0,1,1,0,1,1,단독단위_원값유지,,,,,,,,,,,,,0,0.4557048209999999,,0,0,0.4557048209999999,0
2023,울산광역시,북구,31200,1.188544396168717,0.878713467518789,8,1,20.113,18.82,추정(시군구 평균비중 x 국가총량),SGIS실제인접,2024년판(2020~2024),152,5.14,-1.26,24.9,1642.9,2.19,2075.1,3000.7,-0.82,12.0,365,True,13.303803627386536,0.0,1,1904305000.0,0.0,3176.645326950111,0,8.063580990313328,0,1,observed,단독단위_원값유지,1904305000.0,0.0,13.303803627387,0.0,1668393000.0,0.0,5004476000.0,0.0,13.171547638342,0.0,1.0,0.0,0,시군구직접_지방비,89923000,10.250918641888,0.0,0.045091634457,0.048769336652,,,1,10236.0,3.222267186443,0,0,1,1,1,1,0.11069824467466259,0.117884262,0.0,0,1447.6125900982868,374.4764900032626,0,0,1,1,0,1,1,단독단위_원값유지,,,,,,,,,,,,,0,0.4557048209999999,,0,0,0.4557048209999999,0
2016,울산광역시,울주군,31710,1.0675687180366482,0.719399551704011,1,1,20.9122,0.0,추정(시군구 평균비중 x 국가총량),SGIS실제인접,2019년판(2015~2019),152,13.91,0.09,24.59,1693.9,2.07,2031.0,2926.2,-0.79,11.0,366,True,13.490745818189568,,1,11441016000.0,0.0,15831.01382974732,0,9.66972619565986,0,1,observed,단독단위_원값유지,11441016000.0,0.0,13.49074581819,,3000000000.0,0.0,6000000000.0,0.0,12.152157206945,0.0,1.0,0.0,1,시군구직접_지방비,0,0.0,0.0,0.0,0.0,13.0,2.220477595158,1,72850.0,4.601726761372,1,1,0,0,1,0,0.16205688589760472,0.1343406289999999,1.6094379124341005,0,6524.742867153074,2126.748355595954,4,1,0,1,0,1,1,단독단위_원값유지,,,,,,,,,,,,,0,0.412149401,,0,0,0.5031184229999999,0
2017,울산광역시,울주군,31710,0.8992666408683598,0.537720687228635,2,1,20.9122,337.56,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019),152,13.91,-0.33,24.77,671.4,2.23,2058.8,2901.0,-2.31,12.0,365,True,13.188270283347778,0.0,1,8454753010.0,0.0,15831.01382974732,0,9.66972619565986,0,1,observed,단독단위_원값유지,8454753010.0,0.0,13.188270283348,0.0,7777751010.0,0.0,15128097220.0,0.0,13.104808899843,0.0,1.0,0.0,0,시군구직접_지방비,114000000,8.8821216696,0.0,0.013304152876,0.014364586287,14.0,2.286801258757,1,72850.0,4.601726761372,1,1,0,0,1,1,0.16464317204658654,0.1343406289999999,1.6094379124341005,0,6529.338404664671,2126.748355595954,4,0,0,1,0,1,1,단독단위_원값유지,,,,,,,,,,,,,0,0.412439688,,0,0,0.5031184229999999,0
2018,울산광역시,울주군,31710,0.7156911449948399,0.4544457303297862,3,1,20.9122,337.56,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019),152,13.91,-2.71,25.15,1416.1,2.21,2013.0,2900.5,-1.29,12.0,365,True,12.85504286244334,0.0,1,6058732430.0,0.0,15831.01382974732,0,9.66972619565986,0,1,observed,단독단위_원값유지,6058732430.0,0.0,12.855042862443,0.0,5379601430.0,0.0,12652810460.0,0.0,12.736156871854,0.0,1.0,0.0,0,시군구직접_지방비,147960000,9.142833318772,0.0,0.023838783969,0.025929684014,18.0,2.515281196329,1,72850.0,4.601726761372,1,1,0,0,1,1,0.1669152818822703,0.1343406289999999,1.791759469228055,0,6519.973188489351,2126.748355595954,5,1,0,1,0,1,1,단독단위_원값유지,,,,,,,,,,,,,0,0.4118481139999999,,0,0,0.5031184229999999,0
2019,울산광역시,울주군,31710,0.6239042778177846,0.3415308488120729,4,1,20.9122,0.0,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019),152,13.91,-0.13,24.0,1450.1,2.07,1998.6,2887.4,-1.03,12.0,365,True,12.745208711330822,0.0,1,5428517920.0,0.0,15831.01382974732,0,9.66972619565986,0,1,observed,단독단위_원값유지,5428517920.0,0.0,12.745208711331,0.0,5024520610.0,0.0,11026806290.0,0.0,12.667872840432,0.0,1.0,0.0,0,시군구직접_지방비,161840000,9.232490369299,0.0,0.028949845845,0.030592913961,18.0,2.515281196329,1,72850.0,4.601726761372,1,1,0,1,1,1,0.1750296034256521,0.1343406289999999,2.079441541679836,0,6600.418026165811,2126.748355595954,7,2,0,1,0,1,1,단독단위_원값유지,,,,,,,,,,,,,0,0.4169295849999999,,0,0,0.5031184229999999,0
2020,울산광역시,울주군,31710,0.5379542911542433,0.2551072265196023,5,1,20.0748,0.0,실측(원자료 기반),SGIS실제인접,2024년판(2020~2024),152,13.91,1.36,24.17,1557.9,2.15,1890.0,2775.3,-1.36,12.0,366,True,12.215283131112328,0.0,1,3067525860.0,0.0,15197.086151383684,0,9.628858987890602,0,1,observed,단독단위_원값유지,3067525860.0,0.0,12.215283131112,0.0,2596067860.0,0.0,6562970890.0,0.0,12.048410641641,0.0,1.0,0.0,0,시군구직접_지방비,165895000,9.298098230638,0.0,0.051306343091,0.058062843502,19.0,2.602867204245,1,72850.0,4.793682109472,1,1,0,1,1,1,0.21040558810662327,0.1343406289999999,2.079441541679836,0,7694.742302709577,2041.586112544073,7,0,1,1,0,1,1,단독단위_원값유지,,,,,,,,,,,,,0,0.50633011,,0,0,0.5031184229999999,0
2021,울산광역시,울주군,31710,0.2356253288162656,0.1889660995126232,6,1,20.0748,120.48,실측(원자료 기반),SGIS실제인접,2024년판(2020~2024),152,13.91,-0.69,24.34,1337.0,2.05,2006.7,2934.8,-1.15,12.0,365,True,11.735154453569583,0.0,1,1897884030.0,0.0,15197.086151383684,0,9.628858987890602,0,1,observed,단독단위_원값유지,1897884030.0,0.0,11.73515445357,0.0,1375712130.0,0.0,4631686110.0,0.0,11.413389405475,0.0,1.0,0.0,0,시군구직접_지방비,186473000,9.415019520754,0.0,0.089463080133,0.114254883846,19.0,2.602867204245,1,72850.0,4.793682109472,1,1,0,1,1,1,0.20959604724908085,0.1343406289999999,2.079441541679836,0,7645.934018679298,2041.586112544073,7,0,1,1,0,1,1,단독단위_원값유지,,,,,,,,,,,,,0,0.5031184229999999,,0,0,0.5031184229999999,0
2022,울산광역시,울주군,31710,0.2401973058800373,0.2311910828935104,7,1,20.0748,36.49,실측(원자료 기반),SGIS실제인접,2024년판(2020~2024),152,13.91,-1.17,24.95,926.1,2.08,2082.2,2989.0,-1.95,12.0,365,True,12.14084622749518,0.0,1,2847479000.0,0.0,15197.086151383684,0,9.628858987890602,0,1,observed,단독단위_원값유지,2847479000.0,0.0,12.140846227495,0.0,2390645000.0,0.0,5538119000.0,0.0,11.965976409944,0.0,1.0,0.0,0,시군구직접_지방비,194394000,9.456616771095,0.0,0.06390602106,0.074084660343,19.0,2.602867204245,1,72850.0,4.793682109472,0,1,1,1,1,1,0.2095960472490808,0.1343406289999999,2.19722457733622,0,7645.934018679298,2041.586112544073,8,1,1,1,0,1,1,단독단위_원값유지,,,,,,,,,,,,,0,0.5031184229999999,,0,0,0.5031184229999999,0
2023,울산광역시,울주군,31710,0.8926535621080008,0.5853949180657151,8,1,20.0748,0.0,추정(시군구 평균비중 x 국가총량),SGIS실제인접,2024년판(2020~2024),152,13.91,-1.26,24.9,1642.9,2.19,2075.1,3000.7,-0.82,12.0,365,True,12.89354787362778,0.0,1,6044438000.0,0.0,15197.086151383684,0,9.628858987890602,0,1,observed,단독단위_원값유지,6044438000.0,0.0,12.893547873628,0.0,5781872000.0,0.0,10415281000.0,0.0,12.849136983135,0.0,1.0,0.0,0,시군구직접_지방비,204959000,9.509535673418,0.0,0.032796604216,0.033955978616,,,1,72850.0,4.793682109472,0,0,1,1,1,1,0.20959604728776313,0.1343406289999999,2.19722457733622,0,7645.934018679298,2041.586112544073,8,0,1,1,0,1,1,단독단위_원값유지,,,,,,,,,,,,,0,0.5031184229999999,,0,0,0.5031184229999999,0
2016,울산광역시,중구,31110,1.398741572171646,0.9853316022091434,1,1,21.5256,11.27,추정(시군구 평균비중 x 국가총량),SGIS실제인접,2019년판(2015~2019),152,2.69,0.09,24.59,1693.9,2.07,2031.0,2926.2,-0.79,11.0,366,True,14.382807120638784,,1,1402471470.0,0.0,795.2808314037113,0,6.678695299325976,0,1,observed,단독단위_원값유지,1402471470.0,0.0,14.382807120639,,390000000.0,0.0,780000000.0,0.0,13.102964036942,0.0,1.0,0.0,1,시군구직접_지방비,0,0.0,0.0,0.0,0.0,0.0,0.0,1,3702.0,4.654959422907,1,1,0,0,1,0,0.3365901835784908,0.334858022,0.0,0,507.2171822076877,266.3061661383623,0,0,0,1,0,1,1,단독단위_원값유지,,,,,,,,,,,,,0,0.6377837389999998,,0,0,0.85518653,0
2017,울산광역시,중구,31110,1.3310987256519409,0.6541464432102128,2,1,21.5256,347.5,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019),152,2.69,-0.33,24.77,671.4,2.23,2058.8,2901.0,-2.31,12.0,365,True,13.770673855584052,12.600455499896537,1,760409840.0,235954000.0,795.2808314037113,0,6.678695299325976,0,1,observed,단독단위_원값유지,760409840.0,235954000.0,13.770673855584,12.600455499897,731243840.0,0.0,1907832250.0,0.0,13.731563320789,0.0,1.0,0.0,0,시군구직접_지방비,28500000,10.486747250114,0.230229607867,0.027808572112,0.036125801144,0.0,0.0,1,3702.0,4.654959422907,1,1,0,0,1,1,0.3731743129431761,0.334858022,0.0,0,539.1321709822245,266.3061661383623,0,0,0,1,0,1,1,단독단위_원값유지,,,,,,,,,,,,,0,0.677914203,,0,0,0.85518653,0
2018,울산광역시,중구,31110,1.013417442604878,0.6750850377415368,3,1,21.5256,347.5,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019),152,2.69,-2.71,25.15,1416.1,2.21,2013.0,2900.5,-1.29,12.0,365,True,13.495465786423605,10.88549064496689,1,577465760.0,42464000.0,795.2808314037113,0,6.678695299325976,0,1,observed,단독단위_원값유지,577465760.0,42464000.0,13.495465786424,10.885490644967,551007760.0,0.0,1663384950.0,0.0,13.448565594496,0.0,1.0,0.0,0,시군구직접_지방비,36990000,10.747484364139,0.064641075799,0.05630824684,0.060199614696,0.0,0.0,1,3702.0,4.654959422907,1,1,0,0,1,1,0.36465090710924,0.334858022,0.0,0,539.1321733680669,266.3061661383623,0,0,0,1,0,1,1,단독단위_원값유지,,,,,,,,,,,,,0,0.6779142059999999,,0,0,0.85518653,0
2019,울산광역시,중구,31110,0.704383812485933,0.5789140863985206,4,1,21.5256,11.27,실측(원자료 기반),SGIS실제인접,2019년판(2015~2019),152,2.69,-0.13,24.0,1450.1,2.07,1998.6,2887.4,-1.03,12.0,365,True,13.608615879217997,10.945892503446862,1,646646250.0,45108000.0,795.2808314037113,0,6.678695299325976,0,1,observed,단독단위_원값유지,646646250.0,45108000.0,13.608615879218,10.945892503447,439645250.0,0.0,1305292310.0,0.0,13.22278521927,0.0,1.0,0.0,0,시군구직접_지방비,40460000,10.837148746162,0.061604919598,0.055257050788,0.058884633927,0.0,0.0,1,3702.0,4.654959422907,1,1,0,1,1,1,0.3646992731894899,0.334858022,0.0,0,539.1706379207585,266.3061661383623,0,0,0,1,0,1,1,단독단위_원값유지,,,,,,,,,,,,,0,0.6779625719999998,,0,0,0.85518653,0
